time,stage_id,ambient_temp_C,driver_power_request_W_profile,soc,T_core_C,voltage_V,current_A,pump_cmd,fan_cmd,mode,coolant_in_temp_C,coolant_flow_kgps,T_surface_C
3054.3,stage1,35.0,15000,0.8,29.521994286146644,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14936139894853
3054.4,stage1,35.0,15000,0.8,29.52197923534744,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14935940706771
3054.5,stage1,35.0,15000,0.8,29.52196418469143,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149357415209387
3054.6,stage1,35.0,15000,0.8,29.52194913417861,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149355423373557
3054.7,stage1,35.0,15000,0.8,29.521934083808972,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14935343156022
3054.8,stage1,35.0,15000,0.8,29.52191903358252,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14935143976937
3054.9,stage1,35.0,15000,0.8,29.521903983499254,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149349448001008
3055.0,stage1,35.0,15000,0.8,29.521888933559172,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149347456255132
3055.1,stage1,35.0,15000,0.8,29.52187388376227,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14934546453174
3055.2,stage1,35.0,15000,0.8,29.521858834108553,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149343472830836
3055.3,stage1,35.0,15000,0.8,29.521843784598012,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149341481152412
3055.4,stage1,35.0,15000,0.8,29.52182873523065,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14933948949647
3055.5,stage1,35.0,15000,0.8,29.521813686006464,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149337497863005
3055.6,stage1,35.0,15000,0.8,29.521798636925453,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14933550625202
3055.7,stage1,35.0,15000,0.8,29.521783587987617,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149333514663507
