time,stage_id,ambient_temp_C,driver_power_request_W_profile,soc,T_core_C,voltage_V,current_A,pump_cmd,fan_cmd,mode,coolant_in_temp_C,coolant_flow_kgps,T_surface_C
2.1,stage1,35.0,0,0.8,30.00000250892175,381.184,0.0,0.0,0.0,0,35.0,0.023484012835422573,30.022326776344066
2.2,stage1,35.0,0,0.8,30.000002753705385,381.184,0.0,0.0,0.0,0,35.0,0.021918411979727735,30.023202327457316
2.3,stage1,35.0,0,0.8,30.000003008086676,381.184,0.0,0.0,0.0,0,35.0,0.020457184514412557,30.024060830378463
2.4,stage1,35.0,0,0.8,30.000003271878587,381.184,0.0,0.0,0.0,0,35.0,0.01909337221345172,30.024902978015195
2.5,stage1,35.0,0,0.8,30.00000354490168,381.184,0.0,0.0,0.0,0,35.0,0.017820480732554937,30.025729434904395
2.6,stage1,35.0,0,0.8,30.000003826983807,381.184,0.0,0.0,0.0,0,35.0,0.01663244868371794,30.026540838382004
2.7,stage1,35.0,0,0.8,30.000004117959808,381.184,0.0,0.0,0.0,0,35.0,0.015523618771470077,30.02733779970399
2.8,stage1,35.0,0,0.8,30.00000441767123,381.184,0.0,0.0,0.0,0,35.0,0.014488710853372075,30.02812090512052
2.9,stage1,35.0,0,0.8,30.00000472596605,381.184,0.0,0.0,0.0,0,35.0,0.013522796796480602,30.028890716905345
3.0,stage1,35.0,0,0.8,30.000005042698408,381.184,0.0,0.0,0.0,0,35.0,0.012621277010048561,30.02964777434229
3.1,stage1,35.0,0,0.8,30.00000536772836,381.184,0.0,0.0,0.0,0,35.0,0.01177985854271199,30.030392594670708
3.2,stage1,35.0,0,0.8,30.000005700921637,381.184,0.0,0.0,0.0,0,35.0,0.010994534639864524,30.031125673991593
3.3,stage1,35.0,0,0.8,30.000006042149412,381.184,0.0,0.0,0.0,0,35.0,0.010261565663873559,30.031847488136073
3.4,stage1,35.0,0,0.8,30.000006391288075,381.184,0.0,0.0,0.0,0,35.0,0.009577461286281988,30.03255849349786
