time,angle
1.305,-1.2040203719316178
1.306,-1.1994683998827638
1.307,-1.1949253289023636
1.308,-1.1903912377722563
1.309,-1.1858662049031787
1.31,-1.1813503219585721
1.311,-1.1768436586337712
1.312,-1.1723462904482713
1.313,-1.1678582947000153
1.314,-1.1633797483207649
1.315,-1.158910727873048
1.316,-1.154451309547087
1.317,-1.150001569157746
1.318,-1.14556158214146
1.319,-1.1411314235531795
1.32,-1.1367111680633022
1.321,-1.132300889954618
1.322,-1.1279006631192383
1.323,-1.123510561055542
1.324,-1.119130656865106
1.325,-1.1147610232496499
1.326,-1.1104017325079667
1.327,-1.1060528565328676
1.328,-1.101714466808113
1.329,-1.09738665163801
1.33,-1.0930694703744062
1.331,-1.088762991999387
1.332,-1.0844672868163383
1.333,-1.0801824247317642
1.334,-1.0759084752528891
1.335,-1.0716455074852778
1.336,-1.0673935901304374
1.337,-1.0631527914834373
1.338,-1.058923179430512
1.339,-1.0547048214466799
1.34,-1.0504977845933472
1.341,-1.0463021355159257
1.342,-1.0421179404414371
1.343,-1.0379452651761316
1.344,-1.0337841751030907
1.345,-1.029634735179847
1.346,-1.0254970099359864
1.347,-1.0213710634707678
1.348,-1.0172569791487422
1.349,-1.0131548060127689
1.35,-1.0090646064095834
1.351,-1.004986443219142
1.352,-1.000920378908778
1.353,-0.9968664755315453
1.354,-0.9928247947245487
1.355,-0.9887953977072877
1.356,-0.9847783452799865
1.357,-0.9807736978219389
1.358,-0.9767815152898369
1.359,-0.9728018572161159
1.36,-0.9688347827072842
1.361,-0.9648803504422672
1.362,-0.9609386186707374
1.363,-0.9570096452114586
1.364,-0.9530934874506155
1.365,-0.9491902023401584
1.366,-0.9452998463961323
1.367,-0.9414224965126519
1.368,-0.937558192128349
1.369,-0.9337069889112326
1.37,-0.9298689421441778
1.371,-0.9260441066955227
1.372,-0.9222325370181239
1.373,-0.9184342871484258
1.374,-0.9146494107055169
1.375,-0.9108779608901983
1.3760000000000001,-0.9071199904840408
1.377,-0.903375551848453
1.3780000000000001,-0.8996446969237377
1.379,-0.8959274772281616
1.3800000000000001,-0.8922239438570104
1.381,-0.8885341474816587
1.3820000000000001,-0.8848581383486257
1.383,-0.8811959662786442
1.3840000000000001,-0.8775476806657174
1.385,-0.8739133313149092
1.3860000000000001,-0.8702929847842215
1.387,-0.8666866746353237
1.3880000000000001,-0.8630944490131808
1.389,-0.8595163556584595
1.3900000000000001,-0.8559524419072635
1.391,-0.8524027546908803
1.3920000000000001,-0.8488673405355176
1.393,-0.8453462455620492
1.3940000000000001,-0.8418395154857512
1.395,-0.8383471956160492
1.3960000000000001,-0.8348693308562529
1.397,-0.8314059657033045
1.3980000000000001,-0.8279571442475128
1.399,-0.824522910172301
1.4000000000000001,-0.8211033067539423
1.401,-0.8176983768613068
1.4020000000000001,-0.8143081629555963
1.403,-0.8109327070900928
1.4040000000000001,-0.8075720524128276
1.405,-0.8042262546091664
1.4060000000000001,-0.8008953423576863
1.407,-0.7975793564883842
1.408,-0.7942783374458482
1.409,-0.7909923252895971
1.41,-0.7877213596944188
1.411,-0.7844654799507018
1.412,-0.7812247249647775
1.413,-0.7779991332592507
1.414,-0.7747887429733431
1.415,-0.7715935918632225
1.416,-0.7684137173023462
1.417,-0.7652491562817917
1.418,-0.7620999454105986
1.419,-0.7589661209160997
1.42,-0.7558477186442634
1.421,-0.7527447740600243
1.422,-0.7496573222476255
1.423,-0.7465853997756352
1.424,-0.743529051668903
1.425,-0.7404883024338165
1.426,-0.7374631859725151
1.427,-0.7344537358276355
1.428,-0.7314599851831407
1.429,-0.7284819668651376
1.43,-0.7255197133427065
1.431,-0.72257325672872
1.432,-0.719642628780671
1.433,-0.7167278609014927
1.434,-0.7138289841403861
1.435,-0.7109460291936399
1.436,-0.7080790264054577
1.437,-0.7052280057687785
1.438,-0.7023929969261045
1.439,-0.6995740291703199
1.44,-0.6967711314455198
1.441,-0.6939843323478293
1.442,-0.6912136620101587
1.443,-0.6884591555248306
1.444,-0.685720833738846
1.445,-0.68299872411897
1.446,-0.680292853802806
1.447,-0.6776032495999808
1.448,-0.6749299379933388
1.449,-0.6722729451401285
1.45,-0.669632296873196
1.451,-0.6670080187021709
1.452,-0.6644001358146606
1.453,-0.6618086730774364
1.454,-0.659233655037627
1.455,-0.656675105923905
1.456,-0.6541330496476804
1.457,-0.6516075098042874
1.458,-0.6490985096741771
1.459,-0.6466060722241049
1.46,-0.6441302201083238
1.461,-0.6416709772429396
1.462,-0.6392283698572905
1.463,-0.6368024154815999
1.464,-0.6343931357011698
1.465,-0.6320005518045
1.466,-0.6296246847847251
1.467,-0.6272655553410436
1.468,-0.6249231838801546
1.469,-0.6225975905176874
1.47,-0.6202887950796371
1.471,-0.6179968171037956
1.472,-0.6157216758411868
1.473,-0.6134633902574961
1.474,-0.6112219790345077
1.475,-0.6089974605715334
1.476,-0.6067898529868491
1.477,-0.6045991741191248
1.478,-0.6024254415288599
1.479,-0.6002686724998143
1.48,-0.5981288850238841
1.481,-0.5960060977077684
1.482,-0.5939003249780396
1.483,-0.5918115831136426
1.484,-0.5897398881290055
1.485,-0.5876852557755944
1.486,-0.5856477015434771
1.487,-0.583627240662876
1.488,-0.5816238881057323
1.489,-0.5796376585872607
1.49,-0.5776685665675106
1.491,-0.5757166262529234
1.492,-0.5737818515978927
1.493,-0.5718642563063205
1.494,-0.5699638538331795
1.495,-0.5680806573860678
1.496,-0.5662146799267719
1.497,-0.5643659341728209
1.498,-0.56253443259905
1.499,-0.5607201876272567
1.5,-0.5589232115071725
1.5010000000000001,-0.5571435156854809
1.502,-0.5553811116961679
1.5030000000000001,-0.5536360108391389
1.504,-0.5519082241818031
1.5050000000000001,-0.5501977625606481
1.506,-0.5485046365828234
1.5070000000000001,-0.5468288566277153
1.508,-0.5451704328485302
1.5090000000000001,-0.5435293751738703
1.51,-0.5419056933093159
1.5110000000000001,-0.540299396739002
1.512,-0.5387104947271996
1.5130000000000001,-0.537138996319893
1.514,-0.5355849103463616
1.5150000000000001,-0.5340482454207558
1.516,-0.5325290099436794
1.5170000000000001,-0.5310272121037664
1.518,-0.5295428591474178
1.5190000000000001,-0.5280759581482112
1.52,-0.5266265176392022
1.5210000000000001,-0.5251945449282449
1.522,-0.5237800471163274
1.5230000000000001,-0.5223830310990788
1.524,-0.5210035035682822
1.5250000000000001,-0.5196414710133815
1.526,-0.5182969397229941
1.5270000000000001,-0.5169699157864179
1.528,-0.5156604050951442
1.5290000000000001,-0.5143684133443646
1.53,-0.5130939460344834
1.5310000000000001,-0.5118370084726255
1.532,-0.5105976057741478
1.5330000000000001,-0.5093757428641477
1.534,-0.5081714244789745
1.5350000000000001,-0.5069846551677373
1.536,-0.5058154392938172
1.537,-0.5046637793373909
1.538,-0.5035296782182574
1.539,-0.5024131415851988
1.54,-0.501314172973586
1.541,-0.5002327757348705
1.542,-0.49916895303794895
1.543,-0.4981227078705339
1.544,-0.4970940430405185
1.545,-0.4960829611773464
1.546,-0.4950894647333773
1.547,-0.4941135559852563
1.548,-0.49315523703527986
1.549,-0.492214509812765
1.55,-0.491291376075415
1.551,-0.49038583741068903
1.552,-0.48949789523716775
1.553,-0.48862755080592235
1.554,-0.48777480520188105
1.555,-0.4869396593451977
1.556,-0.4861221113463182
1.557,-0.4853221607939167
1.558,-0.484539810454468
1.559,-0.4837750604626565
1.56,-0.4830279107872169
1.561,-0.48229836123210484
1.562,-0.48158641143766423
1.563,-0.4808920608817982
1.564,-0.480215308881137
1.565,-0.4795561545922082
1.566,-0.4789145970126049
1.567,-0.47829063498215635
1.568,-0.4776842671840951
1.569,-0.4770954921462286
1.57,-0.47652430824210623
1.571,-0.47597071369219
1.572,-0.475434706565023
1.573,-0.47491628477839914
1.574,-0.4744154461005316
1.575,-0.47393218463161163
1.576,-0.4734664972359345
1.577,-0.4730183837728182
1.578,-0.47258784125499353
1.579,-0.47217486654181245
1.58,-0.4717794563401779
1.581,-0.4714016072054753
1.582,-0.4710413155425023
1.583,-0.47069857760640055
1.584,-0.4703733895035853
1.585,-0.4700657471926774
1.586,-0.4697756464854326
1.587,-0.46950308304767335
1.588,-0.46924805240021894
1.589,-0.4690105499198167
1.59,-0.4687905708400719
1.591,-0.4685881102523793
1.592,-0.4684031631068532
1.593,-0.4682357242132588
1.594,-0.4680857839654628
1.595,-0.4679533368949247
1.596,-0.4678383798971299
1.597,-0.46774090704220495
1.598,-0.4676609122538834
1.599,-0.4675983893101734
1.6,-0.4675533318440241
1.601,-0.46752573334399167
1.602,-0.4675155871549066
1.603,-0.4675228864785395
1.604,-0.4675476243742683
1.605,-0.46758979375974413
1.606,-0.46764938741155837
1.607,-0.467726397965909
1.608,-0.4678208179192673
1.609,-0.4679326396290438
1.61,-0.46806185531425565
1.611,-0.46820845705619263
1.612,-0.46837243679908386
1.613,-0.4685537814679443
1.614,-0.4687524834479022
1.615,-0.46896853657513526
1.616,-0.4692019320551648
1.617,-0.4694526609485587
1.618,-0.4697207141713213
1.619,-0.4700060824952826
1.62,-0.47030875654848825
1.621,-0.47062872681558915
1.622,-0.47096598363823117
1.623,-0.4713205172154444
1.624,-0.471692317604033
1.625,-0.47208137471896505
1.6260000000000001,-0.4724876783337621
1.627,-0.47291121808088843
1.6280000000000001,-0.4733519834521413
1.629,-0.4738099637990399
1.6300000000000001,-0.4742851483332158
1.631,-0.47477752612680174
1.6320000000000001,-0.47528708080444126
1.633,-0.4758138026003479
1.6340000000000001,-0.47635768215132124
1.635,-0.4769187077769276
1.6360000000000001,-0.47749686764789917
1.637,-0.4780921497862454
1.6380000000000001,-0.478704542065365
1.639,-0.47933403221015675
1.6400000000000001,-0.4799806077971324
1.641,-0.48064425625452656
1.6420000000000001,-0.4813249648624103
1.643,-0.48202272075280095
1.6440000000000001,-0.4827375109097753
1.645,-0.48346932216957994
1.6460000000000001,-0.48421814122074375
1.647,-0.4849839546041892
1.6480000000000001,-0.485766748713344
1.649,-0.4865665097942525
1.6500000000000001,-0.4873832239456879
1.651,-0.4882168715945602
1.6520000000000001,-0.48906744064355406
1.653,-0.48993491834401187
1.6540000000000001,-0.49081929001446306
1.655,-0.4917205408158079
1.6560000000000001,-0.49263865575116217
1.657,-0.49357361966569857
1.6580000000000001,-0.4945254172464917
1.659,-0.4954940330223587
1.6600000000000001,-0.496479451363705
1.661,-0.49748165648236475
1.6620000000000001,-0.49850063243144604
1.663,-0.49953636310517197
1.6640000000000001,-0.5005888322387256
1.665,-0.5016580234080915
1.666,-0.5027439200298995
1.667,-0.503846505361268
1.668,-0.5049657624996455
1.669,-0.5061016743826562
1.67,-0.5072542183016806
1.671,-0.508423379478661
1.672,-0.5096091415469148
1.673,-0.5108114866246618
1.674,-0.5120303966593908
1.675,-0.5132658534274563
1.676,-0.5145178385336711
1.677,-0.5157863334109017
1.678,-0.5170713193196617
1.679,-0.5183727773477071
1.68,-0.5196906884096298
1.681,-0.5210250332464529
1.682,-0.5223757924252233
1.683,-0.5237429463386083
1.684,-0.5251264752044881
1.685,-0.5265263590655513
1.686,-0.5279425777888881
1.687,-0.529375111065586
1.688,-0.5308239384103227
1.689,-0.5322890340025463
1.69,-0.5337703798838794
1.691,-0.5352679558058951
1.692,-0.536781740416002
1.693,-0.538311712174255
1.694,-0.5398578493527278
1.695,-0.5414201300348915
1.696,-0.5429985321149872
1.697,-0.5445930332974032
1.698,-0.5462036110960498
1.699,-0.5478302428337348
1.7,-0.5494729056415385
1.701,-0.5511315764581904
1.702,-0.5528062320294426
1.703,-0.5544968489074474
1.704,-0.5562034034501308
1.705,-0.5579258718205697
1.706,-0.5596642299863654
1.707,-0.5614184537190212
1.708,-0.5631885140924583
1.709,-0.5649743893330436
1.71,-0.5667760550292044
1.711,-0.5685934860322877
1.712,-0.5704266569870994
1.713,-0.5722755423311019
1.714,-0.5741401162936078
1.715,-0.5760203528949794
1.716,-0.5779162259458208
1.717,-0.5798277090461773
1.718,-0.5817547755847283
1.719,-0.5836973987379867
1.72,-0.5856555514694906
1.721,-0.5876292065290043
1.722,-0.5896183364517096
1.723,-0.5916229135574054
1.724,-0.5936429099497006
1.725,-0.5956782975152136
1.726,-0.5977290479227644
1.727,-0.5997951291671295
1.728,-0.6018765148966151
1.729,-0.603973176256072
1.73,-0.6060850839411391
1.731,-0.6082122084203393
1.732,-0.6103545199341429
1.733,-0.612511988494037
1.734,-0.6146845838815879
1.735,-0.6168722756475111
1.736,-0.6190750331107339
1.737,-0.6212928253574652
1.738,-0.6235256212402578
1.739,-0.6257733893770784
1.74,-0.6280360981503701
1.741,-0.6303137157061223
1.742,-0.6326062099529332
1.743,-0.6349135485610795
1.744,-0.637235698961579
1.745,-0.6395726283452605
1.746,-0.6419243017016486
1.747,-0.6442906872273455
1.748,-0.6466717513713728
1.749,-0.6490674603039541
1.75,-0.6514777799476066
1.7510000000000001,-0.6539026759761403
1.752,-0.6563421138136518
1.7530000000000001,-0.6587960586335246
1.754,-0.6612644753574213
1.7550000000000001,-0.6637473286542848
1.756,-0.66624458293933
1.7570000000000001,-0.6687562023730458
1.758,-0.671282150860186
1.7590000000000001,-0.6738223920487715
1.76,-0.6763768893290814
1.7610000000000001,-0.6789456058326548
1.762,-0.6815285044312825
1.7630000000000001,-0.6841255477360086
1.764,-0.6867366980965043
1.7650000000000001,-0.6893619176122164
1.766,-0.6920011680956231
1.7670000000000001,-0.6946544111050622
1.768,-0.6973216079331213
1.7690000000000001,-0.7000027196056404
1.77,-0.7026977068807038
1.7710000000000001,-0.7054065302476414
1.772,-0.7081291499260218
1.7730000000000001,-0.7108655258646538
1.774,-0.7136156177405786
1.7750000000000001,-0.7163793849580717
1.776,-0.7191567866476353
1.7770000000000001,-0.7219477816650001
1.778,-0.7247523285901173
1.7790000000000001,-0.727570385726161
1.78,-0.7304019110985198
1.7810000000000001,-0.7332468624537994
1.782,-0.7361051972588142
1.7830000000000001,-0.7389768728639106
1.784,-0.7418618481383576
1.7850000000000001,-0.7447600780747107
1.786,-0.7476715190647412
1.7870000000000001,-0.7505961272185581
1.788,-0.7535338583636786
1.7890000000000001,-0.7564846680441082
1.79,-0.7594485115194115
1.7910000000000001,-0.7624253437637935
1.792,-0.7654151194651684
1.793,-0.7684177930242412
1.794,-0.7714333185535809
1.795,-0.7744616498766934
1.796,-0.7775027405271028
1.797,-0.7805565437474207
1.798,-0.7836230124884274
1.799,-0.7867020994081424
1.8,-0.789793756870905
1.801,-0.7928979369464444
1.802,-0.7960145919583252
1.803,-0.7991436770671642
1.804,-0.8022851402592468
1.805,-0.8054389325286708
1.806,-0.8086050045767917
1.807,-0.8117833068114543
1.808,-0.814973789346236
1.809,-0.818176401999679
1.81,-0.821391094294533
1.811,-0.8246178154569876
1.812,-0.827856514415915
1.813,-0.8311071398021022
1.814,-0.8343696399474938
1.815,-0.8376439628844247
1.816,-0.8409300563448623
1.817,-0.8442278677596389
1.818,-0.847537344257695
1.819,-0.8508584326653109
1.82,-0.85419107950535
1.821,-0.8575352321607338
1.822,-0.8608908415977008
1.823,-0.8642578488021513
1.824,-0.8676361992473393
1.825,-0.8710258381092045
1.826,-0.8744267102658639
1.827,-0.8778387602970902
1.828,-0.8812619324838027
1.829,-0.8846961708075473
1.83,-0.8881414189499867
1.831,-0.8915976202923795
1.832,-0.8950647179150724
1.833,-0.8985426545969771
1.834,-0.9020313728150636
1.835,-0.905530814743838
1.836,-0.9090409222548337
1.837,-0.9125616369160905
1.838,-0.9160928999916461
1.839,-0.9196346524410147
1.84,-0.9231868369097282
1.841,-0.9267493997108568
1.842,-0.9303222750703732
1.843,-0.9339054029542566
1.844,-0.9374987230346452
1.845,-0.9411021746896456
1.846,-0.9447156970031548
1.847,-0.9483392287646686
1.848,-0.951972708469103
1.849,-0.9556160743166039
1.85,-0.9592692642123682
1.851,-0.9629322157664528
1.852,-0.9666048662935963
1.853,-0.9702871528130278
1.854,-0.9739790120482887
1.855,-0.9776803804270414
1.856,-0.9813911940808913
1.857,-0.9851113888451949
1.858,-0.9888409002588828
1.859,-0.9925796665395736
1.86,-0.9963276289648418
1.861,-1.0000847155036057
1.862,-1.0038508607888452
1.863,-1.0076259991724053
1.864,-1.0114100647252204
1.865,-1.0152029912375282
1.866,-1.019004712219093
1.867,-1.0228151608994207
1.868,-1.0266342702279827
1.869,-1.0304619728744286
1.87,-1.0342982012288124
1.871,-1.0381428874018042
1.872,-1.041995963224916
1.873,-1.0458573602507144
1.874,-1.0497270097530462
1.875,-1.05360484272725
1.8760000000000001,-1.0574907898903827
1.877,-1.0613847816814315
1.8780000000000001,-1.0652867522839071
1.879,-1.0691966377044555
1.8800000000000001,-1.0731143604201183
1.881,-1.0770398500823304
1.8820000000000001,-1.0809730360841072
1.883,-1.0849138475607172
1.8840000000000001,-1.0888622133903696
1.885,-1.0928180621948875
1.8860000000000001,-1.0967813223403942
1.887,-1.1007519219379873
1.8880000000000001,-1.1047297888444247
1.889,-1.1087148506627986
1.8900000000000001,-1.1127070347432224
1.891,-1.116706268183503
1.8920000000000001,-1.120712477829829
1.893,-1.124725590277443
1.8940000000000001,-1.1287455318713286
1.895,-1.1327722287068844
1.8960000000000001,-1.1368056066306103
1.897,-1.1408455962420057
1.8980000000000001,-1.1448921282681206
1.899,-1.1489451206938377
1.9000000000000001,-1.153004498724455
1.901,-1.1570701873397242
1.9020000000000001,-1.1611421112950342
1.903,-1.1652201951225791
1.9040000000000001,-1.1693043631325413
1.905,-1.1733945394142598
1.9060000000000001,-1.1774906478374132
1.907,-1.1815926120531874
1.9080000000000001,-1.18570035549546
1.909,-1.1898138013819666
1.9100000000000001,-1.1939328727154856
1.911,-1.1980574922850054
1.9120000000000001,-1.2021875826669077
1.913,-1.206323066226136
1.9140000000000001,-1.2104638651173776
1.915,-1.2146099012862335
1.9160000000000001,-1.2187611022246854
1.917,-1.2229173936716342
1.9180000000000001,-1.2270786903045294
1.919,-1.231244913597128
1.92,-1.235415984840207
1.921,-1.2395918251432374
1.922,-1.2437723554360585
1.923,-1.2479574964705606
1.924,-1.2521471688223567
1.925,-1.2563412928924644
1.926,-1.260539788908978
1.927,-1.2647425769287515
1.928,-1.2689495768390688
1.929,-1.2731607083593282
1.93,-1.2773758910427115
1.931,-1.2815950442778699
1.932,-1.285818087290592
1.933,-1.2900449391454896
1.934,-1.2942755187476662
1.935,-1.298509750958385
1.936,-1.302747557174162
1.937,-1.30698885006751
1.938,-1.311233548257325
1.939,-1.3154815702305653
1.94,-1.3197328343443977
1.941,-1.3239872588283546
1.942,-1.3282447617864812
1.943,-1.3325052611994932
1.944,-1.336768674926922
1.945,-1.3410349207092747
1.946,-1.3453039161701774
1.947,-1.3495755788185362
1.948,-1.353849826050681
1.949,-1.3581265751525258
1.95,-1.3624057433017114
1.951,-1.3666872475697676
1.952,-1.3709710049242558
1.953,-1.3752569322309294
1.954,-1.3795449521831928
1.955,-1.3838349828580712
1.956,-1.3881269362636517
1.957,-1.3924207291734845
1.958,-1.3967162782868394
1.959,-1.4010135002312807
1.96,-1.4053123115652268
1.961,-1.4096126287805242
1.962,-1.4139143683050075
1.963,-1.4182174465050736
1.964,-1.4225217796882423
1.965,-1.4268272841057292
1.966,-1.4311338759550063
1.967,-1.4354414713823764
1.968,-1.4397499864855325
1.969,-1.4440593373161323
1.97,-1.4483694398823581
1.971,-1.4526802101514908
1.972,-1.45699156405247
1.973,-1.4613034225635897
1.974,-1.465615701821359
1.975,-1.4699283144655797
1.976,-1.4742411765271057
1.977,-1.4785542040243924
1.978,-1.482867312966381
1.979,-1.4871804193553961
1.98,-1.4914934391900299
1.981,-1.4958062884680392
1.982,-1.5001188831892294
1.983,-1.5044311393583527
1.984,-1.5087429729879913
1.985,-1.5130543001014554
1.986,-1.5173650367356664
1.987,-1.5216750989440557
1.988,-1.5259844027994474
1.989,-1.5302928643969567
1.99,-1.5346003998568731
1.991,-1.5389069253275587
1.992,-1.5432123605371701
1.993,-1.5475166213444234
1.994,-1.5518196222004352
1.995,-1.5561212795419288
1.996,-1.5604215098565315
1.997,-1.564720229685879
1.998,-1.5690173556287077
1.999,-1.5733128043439568
2.0,-1.5776064925538613
2.001,-1.5818983370470547
2.0020000000000002,-1.5861882546816652
2.003,-1.5904761623884065
2.004,-1.594761977173687
2.005,-1.5990456161227002
2.0060000000000002,-1.6033269964025259
2.007,-1.6076060352652197
2.008,-1.611882650050923
2.009,-1.6161567581909522
2.0100000000000002,-1.620428277210901
2.011,-1.6246971261012768
2.012,-1.6289632222688724
2.013,-1.633226482988015
2.0140000000000002,-1.6374868262447986
2.015,-1.6417441701380566
2.016,-1.6459984328825452
2.017,-1.650249532812106
2.0180000000000002,-1.6544973883828415
2.019,-1.6587419181762788
2.02,-1.6629830409025512
2.021,-1.6672206754035634
2.0220000000000002,-1.671454740656165
2.023,-1.675685155775315
2.024,-1.6799118400172635
2.025,-1.684134712782716
2.0260000000000002,-1.6883536936200083
2.027,-1.6925687022282696
2.028,-1.6967796584606052
2.029,-1.7009864823272607
2.0300000000000002,-1.7051890926806916
2.031,-1.709387410309995
2.032,-1.7135813561316247
2.033,-1.717770850769146
2.0340000000000003,-1.7219558150164578
2.035,-1.7261361698408881
2.036,-1.730311836386313
2.037,-1.7344827359762534
2.0380000000000003,-1.7386487901169838
2.039,-1.742809920500632
2.04,-1.7469660490082948
2.041,-1.7511170977131356
2.0420000000000003,-1.7552629888834947
2.043,-1.7594036449859867
2.044,-1.763538988688617
2.045,-1.7676689428638805
2.0460000000000003,-1.77179343059187
2.047,-1.7759123751633759
2.048,-1.7800257000830002
2.049,-1.7841333247781013
2.05,-1.7882351750985894
2.051,-1.7923311762312446
2.052,-1.796421252424112
2.053,-1.8005053281464776
2.054,-1.8045833280917654
2.055,-1.8086551771804502
2.056,-1.8127208005629545
2.057,-1.816780123622567
2.058,-1.8208330719783408
2.059,-1.824879571488004
2.06,-1.8289195482508585
2.061,-1.8329529286106971
2.062,-1.8369796391587032
2.063,-1.8409996067363599
2.064,-1.8450127584383496
2.065,-1.8490190216154712
2.066,-1.853018323877539
2.067,-1.8570105930962932
2.068,-1.8609957501234622
2.069,-1.864973727236603
2.07,-1.8689444543484837
2.071,-1.872907860180421
2.072,-1.8768638737173187
2.073,-1.8808124242102675
2.074,-1.8847534411791305
2.075,-1.8886868544151347
2.076,-1.8926125939834566
2.077,-1.8965305902258216
2.078,-1.9004407737630882
2.079,-1.9043430754978419
2.08,-1.9082374266169784
2.081,-1.9121237585943045
2.082,-1.9160020031931222
2.083,-1.9198720924688215
2.084,-1.923733958771465
2.085,-1.9275875347483882
2.086,-1.931432753346783
2.087,-1.9352695378113667
2.088,-1.9390978277906512
2.089,-1.942917558242616
2.09,-1.9467286630462084
2.091,-1.9505310763765904
2.092,-1.9543247327073154
2.093,-1.9581095668125215
2.094,-1.9618855137691076
2.095,-1.9656525089589212
2.096,-1.969410488070934
2.097,-1.9731593871034359
2.098,-1.976899142366211
2.099,-1.9806296904827256
2.1,-1.984350968392303
2.101,-1.9880629133523187
2.102,-1.991765462940375
2.103,-1.9954585550564898
2.104,-1.999142127925272
2.105,-2.002816120098115
2.106,-2.0064804582554165
2.107,-2.010135089882607
2.108,-2.0137799552024966
2.109,-2.017414993757492
2.11,-2.0210401454086195
2.111,-2.0246553503372438
2.112,-2.028260549046776
2.113,-2.031855682364402
2.114,-2.03544069144279
2.115,-2.039015517761811
2.116,-2.042580103130246
2.117,-2.0461343896875155
2.118,-2.0496783199053854
2.119,-2.0532118365896888
2.12,-2.0567348828820333
2.121,-2.060247402261529
2.122,-2.0637493385464962
2.123,-2.0672406358961855
2.124,-2.0707212388124874
2.125,-2.074191078472169
2.126,-2.077650110186832
2.1270000000000002,-2.081098279593773
2.128,-2.0845355322241543
2.129,-2.087961813940163
2.13,-2.0913770709362276
2.1310000000000002,-2.0947812497402425
2.132,-2.0981742972147837
2.133,-2.101556160558339
2.134,-2.1049267873065234
2.1350000000000002,-2.108286125333305
2.136,-2.1116341228522204
2.137,-2.1149707284176027
2.138,-2.1182958909258005
2.1390000000000002,-2.121609559616402
2.14,-2.1249116840734485
2.141,-2.128202214226667
2.142,-2.1314811003526852
2.1430000000000002,-2.1347482928883506
2.144,-2.138003729082039
2.145,-2.14124737107437
2.146,-2.144479170205642
2.1470000000000002,-2.1476990781496403
2.148,-2.1509070469143614
2.149,-2.154103028842756
2.15,-2.157286976613453
2.1510000000000002,-2.160458843241497
2.152,-2.163618582079075
2.153,-2.1667661468162565
2.154,-2.16990149148172
2.1550000000000002,-2.1730245704434896
2.156,-2.176135338409661
2.157,-2.179233750429142
2.158,-2.18231976189238
2.1590000000000003,-2.185393328532097
2.16,-2.1884544064240163
2.161,-2.191502951987604
2.162,-2.194538921228623
2.1630000000000003,-2.197562259501548
2.164,-2.2005729338736995
2.165,-2.203570901832796
2.166,-2.2065561211957427
2.1670000000000003,-2.209528550108911
2.168,-2.2124881470484103
2.169,-2.215434870820372
2.17,-2.218368680561222
2.1710000000000003,-2.2212895357379594
2.172,-2.224197396148428
2.173,-2.2270922219216
2.174,-2.229973973517851
2.1750000000000003,-2.2328426117292337
2.176,-2.2356980976797556
2.177,-2.238540392825658
2.178,-2.241369458955693
2.179,-2.2441852581913957
2.18,-2.2469877529873674
2.181,-2.249776904948871
2.182,-2.2525526677969965
2.183,-2.255315013011549
2.184,-2.2580639041057786
2.185,-2.2607993049113757
2.186,-2.2635211795783534
2.187,-2.266229492574923
2.188,-2.268924208687369
2.189,-2.271605293019925
2.19,-2.274272710994654
2.191,-2.276926428351325
2.192,-2.279566411147287
2.193,-2.282192625757345
2.194,-2.2848050388736425
2.195,-2.2874036175055337
2.196,-2.289988328979462
2.197,-2.292559140938834
2.198,-2.295116021343902
2.199,-2.297658938471635
2.2,-2.300187859513268
2.201,-2.302702746410913
2.202,-2.3052035746464297
2.203,-2.307690313534554
2.204,-2.3101629326929514
2.205,-2.312621402041763
2.206,-2.3150656918031567
2.207,-2.317495772500873
2.208,-2.3199116149597745
2.209,-2.3223131903053886
2.21,-2.324700469963465
2.211,-2.327073425659516
2.212,-2.329432029418368
2.213,-2.3317762535637057
2.214,-2.3341060707176258
2.215,-2.3364214538001815
2.216,-2.338722376028931
2.217,-2.3410088109184835
2.218,-2.343280732280052
2.219,-2.3455381128283808
2.22,-2.3477809222675616
2.221,-2.3500091397758545
2.222,-2.3522227401731004
2.223,-2.354421698563481
2.224,-2.3566059903348178
2.225,-2.3587755911578667
2.226,-2.360930476985624
2.227,-2.3630706240526194
2.228,-2.3651960088742183
2.229,-2.367306608245915
2.23,-2.369402399242639
2.231,-2.371483359218048
2.232,-2.37354946580383
2.233,-2.3756006969089967
2.234,-2.3776370307191894
2.235,-2.379658445695973
2.236,-2.3816649205761373
2.237,-2.383656434370991
2.238,-2.3856329652057835
2.239,-2.3875944898770887
2.24,-2.389540991048249
2.241,-2.3914724487048615
2.242,-2.393388843096812
2.243,-2.3952901547374017
2.244,-2.3971763644024784
2.245,-2.3990474531295676
2.246,-2.400903402217006
2.247,-2.40274419322307
2.248,-2.40456980796511
2.249,-2.406380228518674
2.25,-2.40817543721665
2.251,-2.409955416648387
2.2520000000000002,-2.411720149658833
2.253,-2.413469619347661
2.254,-2.415203809068403
2.255,-2.416922702427582
2.2560000000000002,-2.4186262832838406
2.257,-2.4203145350121247
2.258,-2.421987440721158
2.259,-2.4236449864268836
2.2600000000000002,-2.425287156925639
2.261,-2.4269139372579627
2.262,-2.4285253127076394
2.263,-2.430121268800741
2.2640000000000002,-2.43170179130467
2.265,-2.4332668662271986
2.266,-2.434816479815515
2.267,-2.4363506185552635
2.2680000000000002,-2.437869269169588
2.269,-2.439372418618171
2.27,-2.44086005409628
2.271,-2.442332163033808
2.2720000000000002,-2.4437887330943155
