time,J1_w,J2_w,J3_w,J4_w
0.323,7.417748364740766,3.142439258997297,-0.0002473129664464224,0.00024731296642758083
0.324,7.401947747411218,3.1516267576736086,-0.0002473129664464224,0.00024731296642758105
0.325,7.385919746635121,3.1608092873904177,-0.0002473129664468665,0.0002473129664271359
0.326,7.369671132566416,3.1699868336472576,-0.0002473129664468665,0.0002473129664271348
0.327,7.35320889798793,3.1791593819515294,-0.0002473129664468665,0.0002473129664271324
0.328,7.336540251424627,3.188326917818527,-0.0002473129664473106,0.0002473129664266884
0.329,7.319672610043936,3.197489426771461,-0.0002473129664468665,0.0002473129664271313
0.33,7.302613592350162,3.2066468943414774,-0.0002473129664473106,0.00024731296642668593
0.331,7.285371010680203,3.2157993060676864,-0.0002473129664473106,0.00024731296642668463
0.332,7.267952863507963,3.2249466474971804,-0.0002473129664473106,0.0002473129664266832
0.333,7.250367327565065,3.2340889041850582,-0.0002473129664473106,0.0002473129664266818
0.334,7.232622749785635,3.2432260616944495,-0.0002473129664468665,0.000247312966427127
0.335,7.214727639083111,3.2523581055965343,-0.0002473129664468665,0.00024731296642712547
0.336,7.196690657967192,3.2614850214705693,-0.0002473129664468665,0.00024731296642712395
0.337,7.178520614009193,3.2706067949039084,-0.0002473129664468665,0.0002473129664271249
0.338,7.160226451164235,3.2797234114920264,-0.0002473129664468665,0.0002473129664271233
0.339,7.141817240958837,3.2888348568385415,-0.0002473129664468665,0.00024731296642712167
0.34,7.123302173552599,3.2979411165552373,-0.0002473129664473106,0.00024731296642667596
0.341,7.104690548682798,3.3070421762620876,-0.0002473129664468665,0.0002473129664271184
0.342,7.08599176650084,3.316138021587276,-0.0002473129664468665,0.0002473129664271168
0.343,7.067215318309608,3.325228638167222,-0.0002473129664464224,0.00024731296642755915
0.34400000000000003,7.048370777210843,3.3343140116466,-0.0002473129664464224,0.0002473129664275599
0.34500000000000003,7.02946778867179,3.343394127678366,-0.0002473129664464224,0.00024731296642755817
0.34600000000000003,7.010516061020427,3.352468971923777,-0.0002473129664468665,0.00024731296642711235
0.34700000000000003,6.991525355878643,3.361538530052415,-0.0002473129664473106,0.0002473129664266665
0.34800000000000003,6.972505478542817,3.3706027877422113,-0.0002473129664468665,0.0002473129664271089
0.34900000000000003,6.953466268321281,3.3796617306794645,-0.0002473129664464224,0.0002473129664275537
0.35000000000000003,6.934417588838222,3.388715344558867,-0.0002473129664464224,0.000247312966427552
0.35100000000000003,6.915369318313561,3.3977636150835275,-0.0002473129664464224,0.00024731296642755275
0.352,6.896331339828441,3.4068065279649913,-0.0002473129664464224,0.000247312966427551
0.353,6.877313531585885,3.415844068923264,-0.0002473129664468665,0.0002473129664271052
0.354,6.8583257571762815,3.4248762236868355,-0.0002473129664473106,0.00024731296642666186
0.355,6.839377855857271,3.4339029779927013,-0.0002473129664473106,0.0002473129664266601
0.356,6.820479632857638,3.4429243175863835,-0.0002473129664473106,0.0002473129664266584
0.357,6.801640849714779,3.4519402282219556,-0.0002473129664473106,0.00024731296642665666
0.358,6.782871214655284,3.460950695662064,-0.0002473129664473106,0.0002473129664266549
0.359,6.764180373028111,3.4699557056779504,-0.0002473129664473106,0.0002473129664266533
0.36,6.745577897799817,3.478955244049475,-0.0002473129664477547,0.0002473129664262076
0.361,6.727073280121202,3.4879492965651386,-0.0002473129664477547,0.00024731296642620595
0.362,6.708675919974693,3.4969378490221046,-0.0002473129664477547,0.00024731296642620433
0.363,6.690395116911693,3.505920887226221,-0.0002473129664481988,0.0002473129664257586
0.364,6.672240060889028,3.514898396992045,-0.00024731296644864287,0.000247312966425313
0.365,6.654219823213549,3.523870364142864,-0.00024731296644864287,0.0002473129664253115
0.366,6.636343347603813,3.5328367745107165,-0.0002473129664481988,0.00024731296642575406
0.367,6.618619441377675,3.5417976139364162,-0.00024731296644864287,0.00024731296642530856
0.368,6.601056766774477,3.550752868269576,-0.0002473129664481988,0.00024731296642575373
0.369,6.583663832420408,3.5597025233686255,-0.0002473129664477547,0.0002473129664261964
0.37,6.56644898494545,3.568646565100838,-0.0002473129664477547,0.0002473129664261951
0.371,6.549420400760188,3.577584979342351,-0.0002473129664473106,0.0002473129664266379
0.372,6.532586078000595,3.5865177519781883,-0.0002473129664468665,0.0002473129664270808
0.373,6.515953828648743,3.595444868902282,-0.0002473129664468665,0.0002473129664270796
0.374,6.499531270837224,3.604366316017497,-0.0002473129664468665,0.0002473129664270797
0.375,6.483325821344857,3.613282079235649,-0.0002473129664473106,0.00024731296642663454
0.376,6.467344688291107,3.6221921444775327,-0.0002473129664473106,0.00024731296642663476
0.377,6.451594864036415,3.631096497672938,-0.0002473129664477547,0.0002473129664261897
0.378,6.43608311829544,3.639995124760676,-0.0002473129664477547,0.00024731296642619
0.379,6.420815991470029,3.6488880116885993,-0.0002473129664481988,0.00024731296642574506
0.38,6.405799788208472,3.6577751444136273,-0.0002473129664477547,0.0002473129664261883
0.381,6.391040571197411,3.6666565089017626,-0.0002473129664477547,0.0002473129664261888
0.382,6.3765441551925335,3.6755320911281193,-0.0002473129664477547,0.00024731296642618687
0.383,6.3623161012939216,3.684401877076941,-0.0002473129664477547,0.0002473129664261862
0.384,6.348361711471734,3.693265852741626,-0.0002473129664473106,0.00024731296642662977
0.385,6.334686023347597,3.702124004124746,-0.0002473129664468665,0.0002473129664270733
0.386,6.321293805236877,3.71097631723807,-0.0002473129664473106,0.0002473129664266275
0.387,6.3081895514567075,3.7198227781025888,-0.0002473129664473106,0.00024731296642662717
0.388,6.295377477904416,3.7286633727485325,-0.0002473129664473106,0.00024731296642662684
0.389,6.282861517910706,3.737498087215396,-0.0002473129664473106,0.0002473129664266253
0.39,6.270645318371691,3.7463269075519587,-0.0002473129664468665,0.0002473129664270693
0.391,6.258732236163592,3.7551498198163085,-0.0002473129664468665,0.0002473129664270692
0.392,6.247125334843646,3.763966810075862,-0.0002473129664473106,0.0002473129664266238
0.393,6.235827381640471,3.772777864407389,-0.0002473129664473106,0.0002473129664266226
0.394,6.224840844736863,3.7815829688970313,-0.0002473129664473106,0.00024731296642662153
0.395,6.21416789084771,3.7903821096403276,-0.0002473129664468665,0.00024731296642706453
0.396,6.203810383095402,3.799175272742233,-0.0002473129664468665,0.00024731296642706356
0.397,6.193769879184849,3.8079624443171434,-0.0002473129664468665,0.0002473129664270627
0.398,6.184047629879892,3.8167436104889148,-0.0002473129664468665,0.0002473129664270618
0.399,6.174644577782626,3.825518757390888,-0.0002473129664464224,0.00024731296642750646
0.4,6.174644577782626,3.825518757390888,-0.0002473129664464224,0.00024731296642750646
0.401,6.165881510982187,3.8242818241913263,0.009752687033553364,0.0002473129664272971
0.402,6.157438612585189,3.823038830179105,0.019752687033552707,0.00024731296642663964
0.403,6.14931558643387,3.8217897615257166,0.029752687033552494,0.00024731296642643147
0.404,6.141511826680526,3.8205346044122463,0.039752687033552725,0.0002473129664266674
0.405,6.1340264183990225,3.8192733450293925,0.04975268703355251,0.0002473129664264592
0.406,6.126858138501325,3.8180059695774915,0.0597526870335523,0.0002473129664262441
0.40700000000000003,6.120005456958137,3.8167324642665377,0.06975268703355253,0.00024731296642648004
0.40800000000000003,6.113466538322436,3.815452815316204,0.07975268703355232,0.0002473129664262719
0.40900000000000003,6.107239243554423,3.814167008955866,0.08975268703355255,0.0002473129664265078
0.41000000000000003,6.101321132146058,3.8128750314246225,0.09975268703355233,0.00024731296642629963
0.41100000000000003,6.095709464543113,3.811576868971318,0.10975268703355257,0.00024731296642653555
0.41200000000000003,6.090401204862321,3.8102725078545623,0.11975268703355235,0.0002473129664263274
0.41300000000000003,6.085393023900974,3.808961934342755,0.12975268703355214,0.00024731296642610534
0.41400000000000003,6.080681302435971,3.807645134714106,0.13975268703355193,0.0002473129664258833
0.41500000000000004,6.076262134809071,3.806322095256657,0.14975268703355216,0.00024731296642610534
0.41600000000000004,6.072131332794822,3.8049928022683015,0.15975268703355194,0.0002473129664258833
0.417,6.0682844297473295,3.803657242056811,0.16975268703355217,0.00024731296642610534
0.418,6.064716685021793,3.802315400939852,0.17975268703355285,0.0002473129664267715
0.419,6.061423088666426,3.80096726524501,0.18975268703355308,0.0002473129664269935
0.42,6.058398366380148,3.7996128213098097,0.1997526870335533,0.00024731296642721556
0.421,6.055636984731144,3.798252055481738,0.2097526870335531,0.0002473129664270213
0.422,6.053133156631147,3.7968849541182657,0.21975268703355333,0.0002473129664272433
0.423,6.050880847060033,3.7955115035868667,0.22975268703355356,0.00024731296642746536
0.424,6.048873779035095,3.7941316902650426,0.23975268703355423,0.0002473129664281315
0.425,6.047105439819083,3.7927455005403408,0.24975268703355402,0.00024731296642790945
0.426,6.045569087360908,3.79135292081038,0.2597526870335538,0.00024731296642771516
0.427,6.044257756962634,3.7899539374828692,0.2697526870335545,0.0002473129664283813
0.428,6.04316426816618,3.788548536975629,0.27975268703355516,0.00024731296642904743
0.429,6.042281231852955,3.7871367057166125,0.2897526870335554,0.0002473129664292695
0.43,6.041601057549395,3.78571843014393,0.2997526870335556,0.0002473129664294915
0.431,6.041115960931208,3.7842936967058667,0.30975268703355585,0.00024731296642971357
0.432,6.040817971518914,3.782862491860906,0.31975268703355564,0.0002473129664294915
0.433,6.040698940557088,3.781424802077751,0.329752687033555,0.0002473129664288254
0.434,6.040750549069533,3.779980613835346,0.3397526870335552,0.00024731296642904743
0.435,6.040964316082422,3.7785299136228954,0.34975268703355544,0.0002473129664292695
0.436,6.041331607007313,3.7770726879398886,0.3597526870335557,0.0002473129664294915
0.437,6.041843642175744,3.7756089232961183,0.3697526870335559,0.00024731296642971357
0.438,6.042491505516998,3.774138606211704,0.37975268703355614,0.0002473129664299356
0.439,6.043266153370473,3.7726617232171122,0.38975268703355637,0.00024731296643015765
0.44,6.04415842342395,3.771178260853177,0.39975268703355615,0.0002473129664299356
0.441,6.045159043768955,3.7696882056711245,0.4097526870335564,0.00024731296643015765
0.442,6.0462586420642594,3.7681915442325886,0.41975268703355617,0.0002473129664299356
0.443,6.047447754798497,3.7666882631096383,0.4297526870335564,0.00024731296643015765
0.444,6.048716836642728,3.7651783488847936,0.4397526870335562,0.0002473129664299356
0.445,6.050056269883758,3.763661788151051,0.449752687033556,0.00024731296642971357
0.446,6.0514563739288585,3.762138567511902,0.4597526870335562,0.0002473129664299356
0.447,6.052907414872551,3.7606086735813546,0.469752687033556,0.00024731296642971357
0.448,6.054399615115981,3.7590720929839554,0.4797526870335562,0.0002473129664299356
0.449,6.0559231630294095,3.757528812354809,0.48975268703355557,0.0002473129664292695
0.45,6.057468222648273,3.7559788183396026,0.4997526870335558,0.0002473129664294915
0.451,6.059024943393253,3.754422097594623,0.509752687033556,0.0002473129664297691
0.452,6.0605834698047545,3.7528586367867796,0.5197526870335563,0.0002473129664299911
0.453,6.062133951282192,3.751288422593625,0.5297526870335565,0.00024731296643021317
0.454,6.0636665518184705,3.7497114417033774,0.5397526870335567,0.0002473129664304352
0.455,6.0651714597200534,3.7481276808149397,0.549752687033557,0.00024731296643065726
0.456,6.066638897303023,3.7465371266379215,0.5597526870335572,0.0002473129664308793
0.457,6.068059130555572,3.74493976589266,0.5697526870335574,0.00024731296643110134
0.458,6.069422478757378,3.743335585310241,0.5797526870335572,0.0002473129664308793
0.459,6.070719324046386,3.7417245716325187,0.5897526870335565,0.00024731296643021317
0.46,6.071940120923534,3.7401067116121407,0.5997526870335572,0.0002473129664308793
0.461,6.0730754056860645,3.7384819920125625,0.6097526870335575,0.00024731296643110134
0.462,6.074115805780097,3.7368503996080733,0.6197526870335577,0.0002473129664313234
0.463,6.074325748406679,3.7364829881989,0.6219950809749917,0.00024731296643110134
0.464,6.075787064258531,3.733561191389805,0.6395281260056613,0.00047187399432746524
0.465,6.076487624848045,3.7319089013249522,0.6492465915201042,0.0007534084798852536
0.466,6.077056905753796,3.7302496856610836,0.658809981615124,0.001190018384864544
0.467,6.077486126988355,3.7285835312269633,0.6682182962907222,0.0017817037092666688
0.468,6.077766653623047,3.7269104248623104,0.6774715355468972,0.0025284644530901845
0.46900000000000003,6.077890004322553,3.7252303534178246,0.686569699383651,0.0034303006163369787
0.47000000000000003,6.077847859727921,3.7235433037552026,0.6955127878009826,0.004487212199006163
0.47100000000000003,6.077632070679712,3.7218492627471607,0.7043008007988916,0.005699199201097294
0.47200000000000003,6.077234666273173,3.720148217277456,0.712933738377378,0.00706626162261037
0.47300000000000003,6.07664786173748,3.7184401542409065,0.7214148997211569,0.008585100278830082
0.47400000000000003,6.075864066131278,3.7167250605434123,0.7297442848302294,0.010255715169757318
0.47500000000000003,6.074875889846929,3.7150029231019754,0.7379218937045948,0.012078106295391633
0.47600000000000003,6.0736761519160485,3.7132737288447206,0.7459477263442529,0.014052273655732583
0.47700000000000004,6.072257887109139,3.711537464710917,0.7538217827492044,0.016178217250781057
0.47800000000000004,6.070614352822294,3.709794117650998,0.7615440629194485,0.018455937080536167
0.47900000000000004,6.068739035744198,3.7080436746265812,0.7691145668549861,0.0208854331449988
0.48,6.066625658296818,3.7062861226104897,0.7765332945558163,0.023466705444168068
0.481,6.064268184843459,3.7045214485867746,0.7838002460219404,0.026199753978045304
0.482,6.061660827658025,3.7027496395507304,0.7909154212533571,0.029084578746629175
0.483,6.058798052649624,3.700970682508921,0.7978857823094665,0.03211421769051881
0.484,6.055674584836851,3.699184564479197,0.8047113291902694,0.035288670809715206
0.485,6.052285413566346,3.697391272490718,0.8113920618957655,0.03860793810421792
0.486,6.048625797470487,3.695590793583973,0.817927980425956,0.042072019574028174
0.487,6.044691269159314,3.6937831148107976,0.8243190847808397,0.045680915219144747
0.488,6.04047763964206,3.691968223234398,0.8305653749604165,0.049434625039567526
0.489,6.035981002473933,3.690146105929372,0.8366668509646864,0.05333314903529662
0.49,6.031197737624032,3.688316749981726,0.8426235127936503,0.05737648720633293
0.491,6.0261245150606095,3.686480142488898,0.8484353604473078,0.06156463955267588
0.492,6.020758298050123,3.6846362705597766,0.8541023939256585,0.06589760607432515
0.493,6.015096346166826,3.6827851213147222,0.8596350701447109,0.07036492985527265
0.494,6.0091362180099255,3.6809266818855875,0.8650333891044646,0.07496661089551793
0.495,6.002875773625633,3.6790609394157374,0.870297350804921,0.07970264919506231
0.496,5.996313176631705,3.6771878810600684,0.8754269552460787,0.08457304475390448
0.497,5.989446896042385,3.6753074939850303,0.8804222024279382,0.08957779757204498
0.498,5.982275707791954,3.6734197653686462,0.8852830923504995,0.0947169076494837
0.499,5.974798695955362,3.6715246824005328,0.890009625013763,0.0999903749862211
0.5,5.967015253664757,3.669622232281919,0.8946018004177279,0.10539819958225627
0.501,5.958925083721007,3.667712402225668,0.899059618562394,0.11094038143758922
0.502,5.950528198899596,3.665795179456299,0.9033830794477629,0.11661692055222128
0.503,5.9418249219506,3.663870551210001,0.9075858824856429,0.12241411751434061
0.504,5.932815885292754,3.6619385047346613,0.9116680276760349,0.1283319723239481
0.505,5.923502030401893,3.6599990272898797,0.9156295150189391,0.13437048498104387
0.506,5.913884606894379,3.6580521061469904,0.9194703445143548,0.14052965548562735
0.507,5.903965171306428,3.6560977285890837,0.9231905161622831,0.14680948383769943
0.508,5.893745585570524,3.654135881911023,0.9267900299627234,0.15320997003725967
0.509,5.883228015190431,3.652166553419467,0.9302688859156754,0.15973111408430762
0.51,5.872414927116616,3.650189730432889,0.9336270840211394,0.16637291597884374
0.511,5.861309087324158,3.6482054002815976,0.936864624279115,0.17313537572086757
0.512,5.849913558095547,3.646213550307756,0.9399815066896027,0.18001849331037956
0.513,5.8382316950110535,3.6442141678654028,0.9429943425470011,0.1870056574529818
0.514,5.8262671436496385,3.6422072403204697,0.9459031318513094,0.19409686814867344
0.515,5.814023836003653,3.6401927550508053,0.9487078746025284,0.20129212539745522
0.516,5.801505986610872,3.6381706994461913,0.9514085708006577,0.20859142919932683
0.517,5.788718088407681,3.636141060908364,0.9540052204456964,0.21599477955428736
0.518,5.7756649083075065,3.634103826851036,0.9564978235376462,0.2235021764623386
0.519,5.762351482508841,3.632058984699912,0.958886380076506,0.23111361992347912
0.52,5.748783111537519,3.6300065218927124,0.961170890062276,0.23882910993770945
0.521,5.734965355028116,3.6279464258791907,0.9633513534949558,0.24664864650502916
0.522,5.720904026249622,3.625878684121155,0.965427770374546,0.2545722296254387
0.523,5.706605186380803,3.6238032840924865,0.9674192629912279,0.26258073700875584
0.524,5.692075138540892,3.6217202132791604,0.9693258313450017,0.2706741686549805
0.525,5.677320421581499,3.619629459179265,0.9711474754358678,0.27885252456411325
0.526,5.662347803645877,3.6175310093030224,0.972884195263827,0.28711580473615494
0.527,5.647164275501881,3.615424851172805,0.974535990828878,0.29546400917110427
0.528,5.631777043655222,3.6133109723231596,0.9761028621310208,0.3038971378689612
0.529,5.6161935232498,3.6111893603008243,0.9775848091702559,0.31241519082972613
0.53,5.600421330762118,3.609060002664749,0.9789818319465828,0.32101816805339867
0.531,5.584468276497002,3.6069228869861147,0.980293930460002,0.3297060695399793
0.532,5.568342356892017,3.6047780008483548,0.9815211047105135,0.33847889528946795
0.533,5.552051746638179,3.6026253318471717,0.9826845264984434,0.3473154735015377
0.534,5.5356047906247525,3.600464867590559,0.9837841958237923,0.3562158041761889
0.535,5.519009995716053,3.598296595698819,0.9848201126865597,0.3651798873134212
0.536,5.502276022368403,3.5961205038045847,0.9857922770867455,0.37420772291323456
0.537,5.485411676095491,3.593936579552837,0.9867006890243504,0.3832993109756294
0.538,5.468425898790562,3.5917448106009253,0.9875453484993737,0.3924546515006053
0.539,5.451327759914017,3.5895451846185877,0.9883262555118164,0.4016737444881632
0.54,5.434126447555094,3.5873376892879683,0.9890434100616776,0.4109565899383021
0.541,5.4168312593764725,3.585122312303638,0.9896968121489573,0.42030318785102205
0.542,5.399451593450725,3.582899041372616,0.990286461773656,0.4297135382263235
0.543,5.381996938997671,3.5806678642143845,0.9908350692989836,0.4391649307009964
0.544,5.3644768670317555,3.5784287685609115,0.9913426347249392,0.44865736527503985
0.545,5.346901020928709,3.5761817421566704,0.9918091580515238,0.4581908419484547
0.546,5.329279106920771,3.573926772758658,0.9922346392787378,0.4677653607212414
0.547,5.311620884529871,3.5716638481364136,0.9926190784065807,0.4773809215933995
0.548,5.293936156948216,3.569392956072038,0.9929624754350517,0.4870375245649281
0.549,5.276234761375755,3.5671140843602154,0.9932648303641511,0.4967351696358277
0.55,5.258526559324082,3.5648272208082306,0.9935261431938796,0.5064738568060987
0.551,5.240821426896324,3.5625323532359885,0.9937464139242369,0.5162535860757411
0.552,5.223129245052622,3.560229469476033,0.9939256425552228,0.5260743574447546
0.553,5.205459889870805,3.557918557373566,0.994087529934935,0.5359124700650411
0.554,5.18782322281187,3.55559960478647,0.9942320760633749,0.5457679239366018
0.555,5.170229080999873,3.5532725995853216,0.9943592809405408,0.5556407190594352
0.556,5.152687267525828,3.550937529653415,0.994469144566434,0.5655308554335425
0.557,5.135207541785177,3.5485943828867796,0.9945616669410535,0.5754383330589229
0.558,5.117799609858371,3.546243147194198,0.9946368480643994,0.5853631519355763
0.559,5.100473114944054,3.543883810497229,0.9946946879364726,0.5953053120635037
0.56,5.0832376278542935,3.5415163607302214,0.9947351865572727,0.6052648134427044
0.561,5.066102637581228,3.5391407858403356,0.9947583439267986,0.6152416560731778
0.562,5.049077541944456,3.536757073787565,0.9947641600450519,0.6252358399549252
0.5630000000000001,5.032171638328387,3.53436521254475,0.9947767542632655,0.6352232457367104
0.5640000000000001,5.015394114518695,3.531965190097602,0.9947961265814405,0.6452038734185344
0.5650000000000001,4.998754039646917,3.52955699444472,0.9948222769995771,0.6551777230003974
0.5660000000000001,4.982260355252146,3.527140613597607,0.9948552055176751,0.6651447944822995
0.5670000000000001,4.96592186646862,3.524716035580694,0.9948949121357344,0.6751050878642402
0.5680000000000001,4.949747233347919,3.5222832484313558,0.994941396853755,0.6850586031462197
0.5690000000000001,4.933744962324325,3.5198422401999303,0.9949946596717374,0.6950053403282384
0.5700000000000001,4.917923397831772,3.517392998949737,0.9950547005896802,0.7049452994102949
0.5710000000000001,4.902290714080661,3.5149355127570976,0.9951215196075842,0.7148784803923904
0.5720000000000001,4.886854907002648,3.5124697697113536,0.9951951167254496,0.7248048832745245
0.5730000000000001,4.871623786371359,3.509995757914885,0.9952994477159982,0.734700552283976
0.5740000000000001,4.856604968106811,3.5075134654831293,0.9954345125792301,0.7445654874207447
0.5750000000000001,4.841805866771127,3.5050228805445993,0.9956003113151448,0.7543996886848302
0.5760000000000001,4.8272336882629565,3.5025239912409036,0.9957968439237419,0.7642031560762321
0.577,4.8128954227178085,3.500016785726766,0.9960241104050231,0.7739758895949523
0.578,4.798797837621299,3.4975012521700393,0.9962821107589868,0.7837178892409888
0.579,4.784947471142121,3.49497737875173,0.9965708449856328,0.7934291550143417
0.58,4.771350625691307,3.492445153666015,0.9968903130849629,0.8031096869150129
0.581,4.7580133617141405,3.489904565120257,0.9972405150569754,0.8127594849430004
0.582,4.744941491720849,3.487355601335027,0.9976214509016708,0.8223785490983047
0.583,4.732140574561963,3.484798250544123,0.9980563346793123,0.8319436653206633
0.584,4.719615909953997,3.4822325009945843,0.9985451663898992,0.8414548336100756
0.585,4.707372533260847,3.4796583409467168,0.9990879460334328,0.8509120539665425
0.586,4.695415210536065,3.477075758674104,0.9996846736099121,0.8603153263900633
0.587,4.683748433830886,3.4744847424636314,1.0003353491193367,0.8696646508806376
0.588,4.672376416772668,3.4718852806155027,1.001039972561708,0.8789600274382666
0.589,4.661303090418066,3.4692773614432575,1.0017985439370252,0.8882014560629495
0.59,4.65053209938508,3.4666609732737914,1.0026110632452885,0.8973889367546869
0.591,4.640066798267749,3.4640361044473735,1.003477530486498,0.9065224695134785
0.592,4.629910248337065,3.461402743317664,1.0043979456606524,0.9156020543393232
0.593,4.620065214531345,3.458760878251736,1.0053942208816458,0.92460577911833
0.594,4.610534162739026,3.45611049763009,1.0064663561494775,0.9335336438504985
0.595,4.601319257376586,3.453451589846673,1.0076143514641478,0.9423856485358287
0.596,4.592422359263958,3.4507841433088986,1.008838206825656,0.9511617931743201
0.597,4.583845023799549,3.4481081464376637,1.0101379222340023,0.959862077765973
0.598,4.575588499436659,3.445423587667368,1.011513497689187,0.9684865023107874
0.599,4.567653726462802,3.442730455445932,1.0129649331912107,0.9770350668087641
0.6,4.560041336083139,3.4400287382348136,1.0144922287400728,0.9855077712599023
0.601,4.552751649808925,3.4373184245090274,1.016095384335773,0.993904615664202
0.602,4.545784679151569,3.4345995027571647,1.0177743999783115,1.0022256000216632
0.603,4.539140125622618,3.4318719614814084,1.0195493570216745,1.0104506429782991
0.604,4.532817381039657,3.429135789197554,1.0214202554658627,1.0185797445341107
0.605,4.5297823672413635,3.4277477927214166,1.022414845997535,1.0226419487089016
0.606,4.521291359076455,3.4236332279188693,1.0298864486443038,1.0301135513556703
0.607,4.5159273062993055,3.4208710938418756,1.0348864486443032,1.0351135513556697
0.608,4.510879549598706,3.4181002829564413,1.039886448644304,1.0401135513556705
0.609,4.506145947580108,3.4153207838466884,1.0448864486443044,1.0451135513556709
0.61,4.501724057376728,3.41253258511046,1.0498864486443038,1.0501135513556703
0.611,4.497611137071598,3.4097356753593386,1.0548864486443033,1.0551135513556698
0.612,4.4938041484147275,3.4069300432186624,1.059886448644304,1.0601135513556705
0.613,4.490299759832696,3.4041156773275403,1.0648864486443035,1.06511355135567
0.614,4.487094349727707,3.401292566338877,1.0698864486443034,1.0701135513556699
0.615,4.484184010062851,3.3984606989193846,1.0748864486443037,1.0751135513556702
0.616,4.481564550230028,3.395620063749603,1.0798864486443036,1.08011355135567
0.617,4.479231501196731,3.3927706495239187,1.0848864486443044,1.085113551355671
0.618,4.477180119927573,3.3899124449505793,1.0898864486443043,1.0901135513556708
0.619,4.475405394076226,3.3870454387517155,1.0948864486443037,1.0951135513556702
0.62,4.473902046943105,3.384169619663357,1.0998864486443036,1.1001135513556701
0.621,4.472664542693937,3.38128497643545,1.1048864486443035,1.10511355135567
0.622,4.471687091834042,3.378391497831873,1.1098864486443025,1.110113551355669
0.623,4.47096365693294,3.375489172630462,1.1148864486443029,1.1151135513556694
0.624,4.470487958593622,3.3725779896230175,1.1198864486443032,1.1201135513556697
0.625,4.470253481660596,3.3696579376153304,1.1248864486443035,1.12511355135567
0.626,4.470253481660596,3.366729005427196,1.1298864486443034,1.13011355135567
0.627,4.470480991469573,3.3637911818924326,1.1348864486443029,1.1351135513556694
0.628,4.470928828199409,3.360844455858901,1.1398864486443028,1.1401135513556693
0.629,4.47158960029755,3.3578888161885176,1.1448864486443022,1.1451135513556687
0.63,4.472455714852548,3.3549242517572773,1.1498864486443026,1.150113551355669
0.631,4.473519385098309,3.3519507514552664,1.1548864486443033,1.1551135513556698
0.632,4.4747726381096395,3.3489683041866822,1.1598864486443037,1.1601135513556702
0.633,4.476207322681491,3.3459768988698513,1.1648864486443036,1.16511355135567
0.634,4.477534392056925,3.343500397972195,1.1690134350476402,1.1692405377590067
0.635,4.479616283055732,3.339965601873551,1.1754558116009033,1.1745441883990706
0.636,4.481544694107681,3.336947256063486,1.181081184042069,1.1789188159579056
0.637,4.483620312675713,3.333919908020114,1.186847200814011,1.183152799185964
0.638,4.48583422022,3.3308835467326654,1.1927538619167284,1.1872461380832446
0.639,4.488177370606942,3.327838161204606,1.1988011673502235,1.19119883264975
0.64,4.490640599047441,3.3247837404536487,1.2049891171144944,1.1950108828854784
0.641,4.493214631152265,3.321720273511777,1.2113177112095421,1.1986822887904305
0.642,4.495890092095554,3.3186477494252573,1.2177869496353666,1.2022130503646062
0.643,4.498657515877437,3.3155661572546604,1.224405353315691,1.2055946466842822
0.644,4.50150735467661,3.3124754860748755,1.231172922250515,1.2088270777494583
0.645,4.504429988283643,3.30937572497513,1.2380896564398394,1.2119103435601348
0.646,4.507415733605721,3.306266863059003,1.2451555558836627,1.2148444441163109
0.647,4.51045485423342,3.303148889444448,1.2523706205819858,1.217629379417987
0.648,4.513537570060093,3.300021793263807,1.2597348505348096,1.2202651494651644
0.649,4.516654066944358,3.296885563663826,1.2672482457421332,1.2227517542578417
0.65,4.519794506406167,3.2937401898056735,1.2749108062039562,1.2250891937960189
0.651,4.52294903534688,3.29058566086496,1.2827225319202786,1.2272774680796956
0.652,4.526107795783744,3.2874219660317534,1.2906834228911017,1.2293165771088737
0.653,4.529260934589187,3.284249094510593,1.2987984001772592,1.2312015998227157
0.654,4.532398613225299,3.281067035520511,1.307067463778751,1.2329325362212222
0.655,4.535511017463905,3.2778757782950496,1.3154906136955784,1.2345093863043943
0.656,4.538588367082632,3.274675312082274,1.3240678499277414,1.2359321500722318
0.657,4.5416209255274005,3.271465626144791,1.3327991724752386,1.2372008275247335
0.658,4.54459900953181,3.26824670975977,1.3416845813380718,1.2383154186619012
0.659,4.547512998683914,3.2650185522189528,1.3507240765162396,1.2392759234837334
0.66,4.55035334493096,3.261781142828676,1.3599176580097425,1.2400823419902305
0.661,4.553110582012701,3.2585344709098867,1.3692653258185807,1.2407346741813932
0.662,4.555775334813974,3.2552785257981576,1.3787670799427543,1.2412329200572207
0.663,4.5583383286273085,3.252013296843704,1.3884241228183405,1.241575877181633
0.664,4.560790398316447,3.2487387734114064,1.3982364544453425,1.2417635455546328
0.665,4.561369953719567,3.247922701485328,1.400713531151649,1.2417715922902968
0.666,4.565228847920834,3.2421548000095903,1.4182284077096783,1.2417715922902972
0.667,4.567294385250989,3.238852329479874,1.4282284077096785,1.2417715922902972
0.668,4.569213612922141,3.23554052207876,1.4382284077096776,1.2417715922902963
0.669,4.57097804701124,3.2322193672446815,1.448228407709678,1.2417715922902968
0.67,4.572579365567839,3.228888854430829,1.4582284077096788,1.2417715922902977
0.671,4.574009416837246,3.2255489731051714,1.4682284077096786,1.2417715922902972
