case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-002736,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,10.534509729593992,3.854591485028132,4.339851875956475,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002736
case_bench_fmu-002782,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,10.295654913876206,3.854591485028132,4.339851875956475,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002782
case_bench_fmu-002814,benchmark_single_fmu_case,complex,1,False,baseline_b3_graph_aware,,,,,,,,,ValueError: greedy_multirate_scheduler_stage3 received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002814
case_dtaas_drobotti_rmqfmu,dtaas_multi_fmu_case,complex,2,True,baseline_b3_graph_aware,True,True,True,0.4528200956992805,0.0,0.0,0.0,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_dtaas_drobotti_rmqfmu
case_dtaas_flex_cell,dtaas_multi_fmu_case,complex,3,False,baseline_b3_graph_aware,,,,,,,,,ValueError: greedy_multirate_scheduler_stage3 received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_dtaas_flex_cell
case_dtaas_incubator_nurv_monitor_validation,dtaas_multi_fmu_case,complex,5,True,baseline_b3_graph_aware,False,False,True,1.2099726060405374,0.0,0.0,0.0,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_dtaas_incubator_nurv_monitor_validation
case_dtaas_mass_spring_damper,dtaas_multi_fmu_case,complex,2,True,baseline_b3_graph_aware,True,True,True,0.7784103602170944,,,,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_dtaas_mass_spring_damper
case_bench_fmu-002785,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,9.865640363190323,3.854591485028132,4.339851875956475,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002785
case_dtaas_three_tank,dtaas_multi_fmu_case,complex,3,False,baseline_b3_graph_aware,,,,,,,,,ValueError: greedy_multirate_scheduler_stage3 received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_dtaas_three_tank
case_bench_fmu-002811,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,10.202646819874644,3.854591485028132,4.339851875956475,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002811
case_dtaas_water_tank_fi,dtaas_multi_fmu_case,complex,2,True,baseline_b3_graph_aware,True,True,True,0.7266175332479179,24.460869335814763,39.927240636523926,28.49882427905126,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_dtaas_water_tank_fi
case_dtaas_water_tank_fi_monitor,dtaas_multi_fmu_case,complex,4,True,baseline_b3_graph_aware,False,False,True,1.72212776215747,46.950022780120975,76.52571789331633,7.171120115663238,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_dtaas_water_tank_fi_monitor
case_dtaas_mass_spring_damper_monitor,dtaas_multi_fmu_case,complex,5,True,baseline_b3_graph_aware,True,True,True,4.9380641733296216,2.542996648886047,11.67146587986992,0.16148539703495307,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_dtaas_mass_spring_damper_monitor
case_manual_002,manual_multi_fmu_case,complex,3,True,baseline_b3_graph_aware,False,False,True,1.950011939741671,53.38033939667792,106.28917373762754,0.5801779368743196,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_manual_002
case_manual_003,manual_multi_fmu_case,complex,2,True,baseline_b3_graph_aware,True,True,True,0.6497933622449636,,,,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_manual_003
case_dtaas_water_tank_swap,dtaas_multi_fmu_case,complex,4,True,baseline_b3_graph_aware,True,True,True,4.8370731407776475,16.43437523827595,32.645290950112845,9.272760684592155,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_dtaas_water_tank_swap
case_manual_004,manual_multi_fmu_case,complex,3,True,baseline_b3_graph_aware,True,True,True,0.7809901721775532,,,,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_manual_004
case_manual_005,manual_multi_fmu_case,complex,3,True,baseline_b3_graph_aware,True,True,True,0.4184493850916624,,,,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_manual_005
case_bench_fmu-001596,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,True,True,True,54.145595118869096,0.09402364010939597,0.3869423084496839,0.002634110534329472,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-001596
case_manual_001,manual_multi_fmu_case,complex,3,True,baseline_b3_graph_aware,True,True,True,11.643329781014472,7.005093277129828,14.36787381074122,0.4700847570707423,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_manual_001
