time,cruise_speed,sea_state,K_T,RPM,Thrust,cavitation_margin,resistance_margin,shaft_torsional_stress,thermal_margin,SFOC
256.5855,12.3414,3.0,0.245138,106.733328,900.000000,0.295837,0.722217,0.765272,0.117364,190.694566
256.6856,12.3314,3.0,0.245129,106.718565,900.000000,0.295876,0.722166,0.765207,0.117396,190.695853
256.7856,12.3214,3.0,0.245092,106.658441,900.000000,0.296033,0.721956,0.764945,0.117527,190.701095
256.8856,12.3114,3.0,0.244980,106.473827,900.000000,0.296516,0.721312,0.764140,0.117930,190.717190
256.9857,12.3014,3.0,0.245005,106.515497,900.000000,0.296407,0.721458,0.764322,0.117839,190.713557
257.0857,12.2914,3.0,0.245016,106.533278,900.000000,0.296360,0.721520,0.764400,0.117800,190.712007
257.1857,12.2814,3.0,0.244922,106.379106,900.000000,0.296763,0.720982,0.763728,0.118136,190.725449
257.2858,12.2714,3.0,0.244903,106.348142,900.000000,0.296844,0.720874,0.763593,0.118204,190.728148
257.3858,12.2614,3.0,0.244819,106.210862,900.000000,0.297203,0.720395,0.762994,0.118503,190.740117
257.4858,12.2514,3.0,0.244767,106.125186,900.000000,0.297428,0.720097,0.762621,0.118690,190.747586
257.5859,12.2414,3.0,0.244736,106.074928,900.000000,0.297559,0.719921,0.762402,0.118799,190.751968
257.6859,12.2314,3.0,0.244655,105.941978,900.000000,0.297907,0.719458,0.761822,0.119089,190.763559
257.7859,12.2214,3.0,0.244606,105.861374,900.000000,0.298118,0.719177,0.761471,0.119265,190.770586
257.8860,12.2114,3.0,0.244629,105.899563,900.000000,0.298018,0.719310,0.761637,0.119181,190.767257
257.9860,12.2014,3.0,0.244588,105.831441,900.000000,0.298196,0.719072,0.761340,0.119330,190.773196
258.0860,12.1914,3.0,0.244471,105.639739,900.000000,0.298697,0.718404,0.760505,0.119748,190.789909
258.1861,12.1814,3.0,0.244485,105.664059,900.000000,0.298634,0.718488,0.760611,0.119695,190.787789
258.2861,12.1714,3.0,0.244408,105.537571,900.000000,0.298965,0.718047,0.760059,0.119970,190.798817
258.3861,12.1614,3.0,0.244376,105.485067,900.000000,0.299102,0.717864,0.759830,0.120085,190.803394
258.4862,12.1514,3.0,0.244335,105.417144,900.000000,0.299279,0.717627,0.759534,0.120233,190.809316
258.5862,12.1414,3.0,0.244306,105.369807,900.000000,0.299403,0.717462,0.759328,0.120336,190.813443
258.6862,12.1314,3.0,0.244233,105.250082,900.000000,0.299716,0.717045,0.758806,0.120597,190.823881
258.7863,12.1214,3.0,0.244228,105.242214,900.000000,0.299737,0.717017,0.758772,0.120614,190.824567
258.8863,12.1114,3.0,0.244149,105.112840,900.000000,0.300075,0.716566,0.758208,0.120896,190.835847
258.9863,12.1014,3.0,0.244113,105.054146,900.000000,0.300229,0.716361,0.757952,0.121024,190.840964
259.0864,12.0914,3.0,0.244023,104.906747,900.000000,0.300614,0.715847,0.757309,0.121345,190.853815
259.1864,12.0814,3.0,0.244069,104.981724,900.000000,0.300418,0.716109,0.757636,0.121182,190.847278
259.2864,12.0714,3.0,0.243972,104.822571,900.000000,0.300835,0.715554,0.756942,0.121529,190.861153
259.3865,12.0614,3.0,0.243934,104.759928,900.000000,0.300998,0.715335,0.756669,0.121665,190.866615
259.4865,12.0514,3.0,0.243817,104.568978,900.000000,0.301498,0.714669,0.755837,0.122082,190.883263
259.5865,12.0413,3.0,0.243795,104.533273,900.000000,0.301591,0.714545,0.755681,0.122159,190.886376
259.6866,12.0313,3.0,0.243812,104.561236,900.000000,0.301518,0.714642,0.755803,0.122098,190.883938
259.7866,12.0213,3.0,0.243738,104.438533,900.000000,0.301839,0.714215,0.755268,0.122366,190.894635
259.8866,12.0113,3.0,0.243624,104.253262,900.000000,0.302324,0.713568,0.754461,0.122770,190.910788
259.9867,12.0013,3.0,0.243669,104.325544,900.000000,0.302135,0.713821,0.754776,0.122612,190.904486
260.0867,11.9913,3.0,0.243574,104.171035,900.000000,0.302539,0.713282,0.754102,0.122949,190.917957
260.1867,11.9813,3.0,0.243588,104.193303,900.000000,0.302480,0.713359,0.754199,0.122900,190.916015
260.2868,11.9713,3.0,0.243496,104.042778,900.000000,0.302874,0.712834,0.753543,0.123228,190.929139
260.3868,11.9613,3.0,0.243459,103.981758,900.000000,0.303034,0.712622,0.753277,0.123361,190.934459
260.4868,11.9513,3.0,0.243442,103.954744,900.000000,0.303104,0.712527,0.753159,0.123420,190.936814
260.5869,11.9413,3.0,0.243333,103.775117,900.000000,0.303574,0.711901,0.752376,0.123812,190.952475
260.6869,11.9313,3.0,0.243283,103.694468,900.000000,0.303785,0.711620,0.752025,0.123988,190.959506
260.7869,11.9213,3.0,0.243261,103.658329,900.000000,0.303880,0.711494,0.751867,0.124066,190.962657
260.8870,11.9113,3.0,0.243246,103.633480,900.000000,0.303945,0.711407,0.751759,0.124121,190.964823
260.9870,11.9013,3.0,0.243134,103.449471,900.000000,0.304426,0.710765,0.750957,0.124522,190.980866
261.0870,11.8913,3.0,0.243077,103.356434,900.000000,0.304669,0.710441,0.750551,0.124724,190.988977
261.1871,11.8813,3.0,0.243107,103.404770,900.000000,0.304543,0.710609,0.750762,0.124619,190.984763
261.2871,11.8713,3.0,0.243017,103.257113,900.000000,0.304929,0.710095,0.750118,0.124941,190.997636
261.3871,11.8613,3.0,0.242976,103.191257,900.000000,0.305101,0.709865,0.749831,0.125084,191.003378
261.4872,11.8513,3.0,0.242885,103.041565,900.000000,0.305493,0.709343,0.749179,0.125411,191.016429
261.5872,11.8413,3.0,0.242874,103.023925,900.000000,0.305539,0.709281,0.749102,0.125449,191.017966
261.6872,11.8313,3.0,0.242848,102.980896,900.000000,0.305652,0.709131,0.748914,0.125543,191.021718
261.7873,11.8213,3.0,0.242830,102.951127,900.000000,0.305729,0.709027,0.748784,0.125608,191.024313
261.8873,11.8113,3.0,0.242731,102.789314,900.000000,0.306153,0.708463,0.748079,0.125961,191.038421
261.9873,11.8013,3.0,0.242758,102.833946,900.000000,0.306036,0.708619,0.748274,0.125863,191.034530
262.0874,11.7913,3.0,0.242640,102.639987,900.000000,0.306543,0.707942,0.747428,0.126286,191.051440
262.1874,11.7813,3.0,0.242593,102.563134,900.000000,0.306744,0.707674,0.747093,0.126453,191.058140
262.2874,11.7713,3.0,0.242614,102.597168,900.000000,0.306655,0.707793,0.747241,0.126379,191.055173
262.3875,11.7613,3.0,0.242526,102.453822,900.000000,0.307030,0.707293,0.746616,0.126692,191.067670
262.4875,11.7513,3.0,0.242456,102.338535,900.000000,0.307332,0.706891,0.746114,0.126943,191.077721
262.5875,11.7412,3.0,0.242421,102.281207,900.000000,0.307482,0.706691,0.745864,0.127068,191.082720
262.6876,11.7312,3.0,0.242420,102.279385,900.000000,0.307486,0.706685,0.745856,0.127072,191.082878
262.7876,11.7212,3.0,0.242376,102.207749,900.000000,0.307674,0.706435,0.745544,0.127228,191.089124
262.8876,11.7112,3.0,0.242259,102.016249,900.000000,0.308175,0.705767,0.744709,0.127645,191.105820
262.9877,11.7012,3.0,0.242236,101.977560,900.000000,0.308276,0.705632,0.744540,0.127730,191.109193
263.0877,11.6912,3.0,0.242192,101.906725,900.000000,0.308461,0.705385,0.744232,0.127884,191.115368
263.1877,11.6812,3.0,0.242112,101.775384,900.000000,0.308805,0.704927,0.743659,0.128170,191.126819
263.2878,11.6712,3.0,0.242093,101.744336,900.000000,0.308886,0.704819,0.743524,0.128238,191.129526
263.3878,11.6612,3.0,0.242048,101.669755,900.000000,0.309081,0.704559,0.743199,0.128401,191.136028
263.4878,11.6512,3.0,0.242035,101.648814,900.000000,0.309136,0.704486,0.743107,0.128446,191.137854
263.5879,11.6412,3.0,0.241990,101.574437,900.000000,0.309330,0.704226,0.742783,0.128608,191.144339
263.6879,11.6312,3.0,0.241895,101.419814,900.000000,0.309735,0.703687,0.742109,0.128945,191.157819
263.7879,11.6212,3.0,0.241851,101.347733,900.000000,0.309923,0.703436,0.741795,0.129103,191.164103
263.8880,11.6112,3.0,0.241831,101.313751,900.000000,0.310012,0.703317,0.741647,0.129177,191.167066
263.9880,11.6012,3.0,0.241745,101.173331,899.822028,0.310379,0.702828,0.741035,0.129483,191.179309
264.0880,11.5912,3.0,0.241733,101.154027,899.434849,0.310430,0.702760,0.740950,0.129525,191.180992
264.1881,11.5812,3.0,0.241665,101.042155,897.192996,0.310722,0.702370,0.740463,0.129769,191.190745
264.2881,11.5712,3.0,0.241590,100.919986,894.748609,0.311042,0.701944,0.739930,0.130035,191.201396
264.3881,11.5612,3.0,0.241543,100.842472,893.199735,0.311245,0.701674,0.739592,0.130204,191.208154
264.4882,11.5512,3.0,0.241569,100.884477,894.038868,0.311135,0.701820,0.739775,0.130112,191.204492
264.5882,11.5412,3.0,0.241472,100.726066,890.876718,0.311549,0.701268,0.739085,0.130458,191.218303
264.6882,11.5312,3.0,0.241479,100.737621,891.107154,0.311519,0.701308,0.739135,0.130432,191.217295
264.7883,11.5212,3.0,0.241365,100.551592,887.401625,0.312005,0.700659,0.738324,0.130838,191.233514
264.8883,11.5112,3.0,0.241342,100.513459,886.643187,0.312105,0.700526,0.738158,0.130921,191.236839
264.9883,11.5012,3.0,0.241358,100.540113,887.173277,0.312035,0.700619,0.738274,0.130863,191.234515
265.0884,11.4912,3.0,0.241205,100.289146,882.189524,0.312692,0.699744,0.737180,0.131410,191.256395
265.1884,11.4812,3.0,0.241132,100.168617,879.801958,0.313007,0.699324,0.736655,0.131673,191.266903
265.2884,11.4712,3.0,0.241181,100.249286,881.399523,0.312796,0.699605,0.737006,0.131497,191.259870
265.3885,11.4612,3.0,0.241068,100.065023,877.752934,0.313278,0.698963,0.736203,0.131898,191.275935
265.4885,11.4512,3.0,0.241045,100.026693,876.995504,0.313378,0.698829,0.736036,0.131982,191.279277
265.5885,11.4411,3.0,0.240980,99.919756,874.884397,0.313658,0.698456,0.735570,0.132215,191.288600
265.6886,11.4311,3.0,0.240958,99.883742,874.174110,0.313752,0.698330,0.735413,0.132294,191.291740
265.7886,11.4211,3.0,0.240873,99.744049,871.422227,0.314118,0.697843,0.734804,0.132598,191.303919
265.8886,11.4111,3.0,0.240848,99.703780,870.629915,0.314223,0.697703,0.734629,0.132686,191.307430
265.9887,11.4011,3.0,0.240819,99.656430,869.698816,0.314347,0.697538,0.734422,0.132789,191.311558
266.0887,11.3911,3.0,0.240726,99.504647,866.718111,0.314744,0.697008,0.733760,0.133120,191.324791
266.1887,11.3811,3.0,0.240688,99.441143,865.472823,0.314910,0.696787,0.733484,0.133258,191.330328
266.2888,11.3711,3.0,0.240650,99.379825,864.271406,0.315070,0.696573,0.733216,0.133392,191.335673
266.3888,11.3611,3.0,0.240569,99.246763,861.667697,0.315418,0.696109,0.732636,0.133682,191.347274
266.4888,11.3511,3.0,0.240552,99.218048,861.106422,0.315493,0.696009,0.732511,0.133744,191.349778
266.5889,11.3411,3.0,0.240520,99.166051,860.090633,0.315629,0.695828,0.732284,0.133858,191.354311
266.6889,11.3311,3.0,0.240456,99.061033,858.041204,0.315904,0.695461,0.731827,0.134087,191.363467
266.7889,11.3211,3.0,0.240411,98.988305,856.623619,0.316094,0.695208,0.731510,0.134245,191.369808
266.8890,11.3111,3.0,0.240371,98.921707,855.326733,0.316268,0.694975,0.731219,0.134390,191.375614
266.9890,11.3011,3.0,0.240303,98.810709,853.167806,0.316559,0.694588,0.730735,0.134632,191.385291
267.0890,11.2911,3.0,0.240296,98.798808,852.936533,0.316590,0.694547,0.730684,0.134658,191.386329
267.1891,11.2811,3.0,0.240270,98.756779,852.120042,0.316700,0.694400,0.730500,0.134750,191.389993
267.2891,11.2711,3.0,0.240164,98.582453,848.738381,0.317156,0.693792,0.729740,0.135130,191.405192
267.3891,11.2611,3.0,0.240144,98.550591,848.121159,0.317239,0.693681,0.729602,0.135199,191.407969
267.4892,11.2511,3.0,0.240074,98.434976,845.883768,0.317541,0.693278,0.729098,0.135451,191.418049
267.5892,11.2411,3.0,0.240044,98.385825,844.933651,0.317670,0.693107,0.728883,0.135558,191.422334
267.6892,11.2311,3.0,0.240032,98.366401,844.558357,0.317721,0.693039,0.728799,0.135601,191.424028
267.7893,11.2211,3.0,0.239951,98.234076,842.004249,0.318067,0.692577,0.728222,0.135889,191.435564
267.8893,11.2111,3.0,0.239833,98.040471,838.275614,0.318573,0.691902,0.727378,0.136311,191.452444
267.9893,11.2011,3.0,0.239852,98.072310,838.888129,0.318490,0.692013,0.727517,0.136242,191.449668
268.0894,11.1911,3.0,0.239828,98.031692,838.106763,0.318596,0.691872,0.727340,0.136330,191.453209
268.1894,11.1811,3.0,0.239735,97.879377,835.180567,0.318995,0.691340,0.726676,0.136662,191.466489
268.2894,11.1711,3.0,0.239723,97.860617,834.820583,0.319044,0.691275,0.726594,0.136703,191.468124
268.3895,11.1611,3.0,0.239623,97.696679,831.678661,0.319473,0.690703,0.725879,0.137060,191.482417
268.4895,11.1511,3.0,0.239550,97.577229,829.393773,0.319785,0.690287,0.725358,0.137321,191.492831
268.5895,11.1410,3.0,0.239551,97.578856,829.424881,0.319781,0.690292,0.725366,0.137317,191.492689
268.6896,11.1310,3.0,0.239445,97.404238,826.091351,0.320237,0.689683,0.724604,0.137698,191.507913
268.7896,11.1210,3.0,0.239442,97.400310,826.016448,0.320248,0.689670,0.724587,0.137706,191.508255
268.8896,11.1110,3.0,0.239440,97.396849,825.950471,0.320257,0.689658,0.724572,0.137714,191.508557
268.9897,11.1010,3.0,0.239294,97.157201,821.388884,0.320884,0.688822,0.723527,0.138236,191.529451
269.0897,11.0910,3.0,0.239264,97.108869,820.470729,0.321010,0.688653,0.723317,0.138342,191.533664
269.1897,11.0810,3.0,0.239223,97.041371,819.189485,0.321186,0.688418,0.723023,0.138489,191.539549
269.2898,11.0710,3.0,0.239204,97.009909,818.592685,0.321269,0.688308,0.722885,0.138557,191.542292
269.3898,11.0610,3.0,0.239146,96.914866,816.791373,0.321517,0.687977,0.722471,0.138764,191.550578
269.4898,11.0510,3.0,0.239151,96.923161,816.948475,0.321496,0.688006,0.722507,0.138746,191.549855
269.5899,11.0410,3.0,0.239089,96.820948,815.013672,0.321763,0.687649,0.722062,0.138969,191.558767
269.6899,11.0310,3.0,0.239026,96.717995,813.067620,0.322032,0.687290,0.721613,0.139194,191.567742
269.7899,11.0210,3.0,0.238966,96.620490,811.227072,0.322287,0.686950,0.721188,0.139406,191.576243
269.8900,11.0110,3.0,0.238925,96.552823,809.951209,0.322464,0.686714,0.720893,0.139554,191.582143
269.9900,11.0010,3.0,0.238838,96.409992,807.262019,0.322838,0.686216,0.720270,0.139865,191.594595
270.0900,10.9910,3.0,0.238841,96.415857,807.372342,0.322823,0.686237,0.720296,0.139852,191.594084
270.1901,10.9810,3.0,0.238732,96.237276,804.017250,0.323290,0.685614,0.719517,0.140241,191.609653
270.2901,10.9710,3.0,0.238743,96.254507,804.340605,0.323245,0.685674,0.719592,0.140204,191.608151
270.3901,10.9610,3.0,0.238705,96.191882,803.165709,0.323408,0.685456,0.719319,0.140340,191.613611
270.4902,10.9510,3.0,0.238626,96.062932,800.749710,0.323746,0.685006,0.718757,0.140621,191.624853
270.5902,10.9410,3.0,0.238565,95.963370,798.887266,0.324006,0.684659,0.718323,0.140838,191.633534
270.6902,10.9310,3.0,0.238534,95.911966,797.926692,0.324140,0.684479,0.718099,0.140950,191.638015
270.7903,10.9210,3.0,0.238385,95.668623,793.388648,0.324777,0.683631,0.717038,0.141481,191.659231
270.8903,10.9110,3.0,0.238433,95.746540,794.840021,0.324573,0.683902,0.717378,0.141311,191.652438
270.9903,10.9010,3.0,0.238371,95.645465,792.957571,0.324837,0.683550,0.716938,0.141531,191.661250
271.0904,10.8910,3.0,0.238324,95.568287,791.521949,0.325039,0.683281,0.716601,0.141699,191.667978
271.1904,10.8810,3.0,0.238298,95.525810,790.732473,0.325150,0.683133,0.716416,0.141792,191.671682
271.2904,10.8710,3.0,0.238225,95.406389,788.515427,0.325463,0.682716,0.715895,0.142052,191.682093
271.3905,10.8610,3.0,0.238144,95.272742,786.038622,0.325812,0.682250,0.715313,0.142344,191.693745
271.4905,10.8510,3.0,0.238125,95.242287,785.474863,0.325892,0.682144,0.715180,0.142410,191.696400
271.5905,10.8409,3.0,0.238082,95.172320,784.180596,0.326075,0.681900,0.714875,0.142563,191.702500
271.6906,10.8309,3.0,0.238035,95.094255,782.738014,0.326279,0.681628,0.714535,0.142733,191.709306
271.7906,10.8209,3.0,0.237987,95.016152,781.296288,0.326483,0.681355,0.714194,0.142903,191.716116
271.8906,10.8109,3.0,0.237965,94.979553,780.621238,0.326579,0.681228,0.714035,0.142983,191.719307
271.9907,10.8009,3.0,0.237851,94.792792,777.181925,0.327068,0.680576,0.713221,0.143390,191.735589
272.0907,10.7909,3.0,0.237840,94.775370,776.861547,0.327113,0.680516,0.713145,0.143428,191.737108
272.1907,10.7809,3.0,0.237825,94.750555,776.405345,0.327178,0.680429,0.713036,0.143482,191.739272
272.2908,10.7709,3.0,0.237684,94.518783,772.152109,0.327784,0.679621,0.712026,0.143987,191.759478
272.3908,10.7609,3.0,0.237693,94.533934,772.429717,0.327745,0.679674,0.712092,0.143954,191.758157
272.4908,10.7509,3.0,0.237620,94.415103,770.253940,0.328056,0.679259,0.711574,0.144213,191.768518
272.5909,10.7409,3.0,0.237578,94.345240,768.976443,0.328238,0.679016,0.711270,0.144365,191.774609
272.6909,10.7309,3.0,0.237512,94.237921,767.016491,0.328519,0.678641,0.710802,0.144599,191.783965
272.7909,10.7209,3.0,0.237485,94.194053,766.216187,0.328634,0.678488,0.710611,0.144695,191.787790
272.8910,10.7109,3.0,0.237498,94.213946,766.579046,0.328582,0.678558,0.710697,0.144651,191.786055
272.9910,10.7009,3.0,0.237354,93.977998,762.281782,0.329199,0.677735,0.709669,0.145166,191.806626
273.0910,10.6909,3.0,0.237307,93.902059,760.901760,0.329397,0.677470,0.709338,0.145331,191.813247
273.1911,10.6809,3.0,0.237254,93.814748,759.316880,0.329626,0.677166,0.708957,0.145521,191.820859
273.2911,10.6709,3.0,0.237297,93.885504,760.601092,0.329441,0.677412,0.709265,0.145367,191.814690
273.3911,10.6609,3.0,0.237181,93.695289,757.151631,0.329938,0.676749,0.708436,0.145782,191.831274
273.4912,10.6509,3.0,0.237145,93.636381,756.085250,0.330092,0.676544,0.708180,0.145910,191.836410
273.5912,10.6409,3.0,0.237084,93.536767,754.283973,0.330353,0.676196,0.707745,0.146127,191.845094
273.6912,10.6309,3.0,0.237019,93.428912,752.336559,0.330635,0.675820,0.707275,0.146362,191.854498
273.7913,10.6209,3.0,0.236991,93.383588,751.519083,0.330753,0.675662,0.707078,0.146461,191.858449
273.8913,10.6109,3.0,0.237024,93.437456,752.490721,0.330613,0.675850,0.707312,0.146344,191.853753
273.9913,10.6009,3.0,0.236942,93.303331,750.072819,0.330963,0.675382,0.706728,0.146636,191.865446
274.0914,10.5909,3.0,0.236824,93.110250,746.600162,0.331468,0.674709,0.705886,0.147057,191.882280
274.1914,10.5809,3.0,0.236820,93.104431,746.495650,0.331484,0.674689,0.705861,0.147070,191.882787
274.2914,10.5709,3.0,0.236726,92.949618,743.718350,0.331889,0.674149,0.705186,0.147407,191.896284
274.3915,10.5609,3.0,0.236648,92.821503,741.424633,0.332224,0.673702,0.704627,0.147686,191.907454
274.4915,10.5509,3.0,0.236684,92.880411,742.478783,0.332070,0.673907,0.704884,0.147558,191.902318
274.5915,10.5408,3.0,0.236639,92.806541,741.157030,0.332263,0.673650,0.704562,0.147719,191.908758
274.6916,10.5308,3.0,0.236586,92.719926,739.609013,0.332489,0.673348,0.704185,0.147908,191.916310
274.7916,10.5208,3.0,0.236490,92.563205,736.812860,0.332899,0.672801,0.703501,0.148249,191.929973
274.8916,10.5108,3.0,0.236450,92.497421,735.641033,0.333071,0.672572,0.703215,0.148393,191.935709
274.9917,10.5008,3.0,0.236429,92.462297,735.015809,0.333163,0.672449,0.703061,0.148469,191.938771
275.0917,10.4908,3.0,0.236368,92.363420,733.257433,0.333422,0.672104,0.702630,0.148685,191.947391
275.1917,10.4808,3.0,0.236295,92.243187,731.122626,0.333736,0.671685,0.702106,0.148947,191.957874
275.2918,10.4708,3.0,0.236208,92.100927,728.601447,0.334108,0.671189,0.701486,0.149257,191.970277
275.3918,10.4608,3.0,0.236212,92.106574,728.701426,0.334094,0.671209,0.701511,0.149245,191.969784
275.4918,10.4508,3.0,0.236192,92.073818,728.121600,0.334179,0.671094,0.701368,0.149316,191.972640
275.5919,10.4408,3.0,0.236073,91.878964,724.677998,0.334689,0.670415,0.700519,0.149741,191.989628
275.6919,10.4308,3.0,0.236079,91.889746,724.868286,0.334661,0.670452,0.700566,0.149717,191.988688
275.7919,10.4208,3.0,0.236020,91.793338,723.167784,0.334913,0.670116,0.700145,0.149927,191.997093
275.8920,10.4108,3.0,0.235984,91.733209,722.108397,0.335070,0.669907,0.699883,0.150058,192.002336
275.9920,10.4008,3.0,0.235938,91.658231,720.788651,0.335266,0.669645,0.699556,0.150222,192.008873
276.0920,10.3908,3.0,0.235841,91.498828,717.987618,0.335683,0.669089,0.698861,0.150569,192.022770
276.1921,10.3808,3.0,0.235763,91.371611,715.756774,0.336016,0.668646,0.698307,0.150847,192.033861
276.2921,10.3708,3.0,0.235747,91.344680,715.285046,0.336086,0.668552,0.698190,0.150905,192.036209
