"time","x_m","theta_rad","theta_hat_rad","bias_hat_rps","force_cmd_N","mode"
0.35,0.0029454056114154334,-0.017071603022329726,-0.014793463217291181,-0.0005799037581178142,-15.0,0.0
0.36,0.0028817240840417033,-0.017712547012578364,-0.015290089378507945,-0.0005993715036375113,-15.0,0.0
0.37,0.0027327824490043402,-0.01816982004572844,-0.015610480740928374,-0.000611930845044392,15.0,0.0
0.38,0.0026221724555548,-0.018778778135082507,-0.016219164394327537,-0.0006357912442576393,15.0,0.0
0.39,0.0023512939832421136,-0.0190042036631533,-0.016713780779695504,-0.0006551802065640636,15.0,0.0
0.4,0.002280363055586621,-0.01982037555871576,-0.017223184631327267,-0.0006751488375480287,-15.0,0.0
0.41,0.0020784349926057082,-0.020334831486778084,-0.017608212981901933,-0.0006902419488905557,15.0,0.0
0.42,0.0017791223546613287,-0.02063990824497852,-0.01806575520183921,-0.0007081776039120968,-15.0,0.0
0.43,0.0016679781603038061,-0.021508165186646593,-0.018618578850247407,-0.000729848290929698,-15.0,0.0
0.44,0.001354547177910906,-0.02188652122458305,-0.019158317324751074,-0.0007510060391302419,15.0,0.0
0.45,0.0010149556183848185,-0.022252145780023266,-0.01978459375307035,-0.0007755560751203576,-15.0,0.0
0.46,0.0008144400859120315,-0.02305250203375105,-0.020506928028938765,-0.0008038715787343997,-15.0,0.0
0.47,0.00037030034091902896,-0.023255383610628608,-0.02076389690020232,-0.0008139447584879305,15.0,0.0
0.48,0.00013479648523944028,-0.02408371561437089,-0.021664766552495874,-0.0008492588488578377,-15.0,0.0
0.49,-8.066504687130621e-05,-0.025029801206262355,-0.02254874494602472,-0.0008839108018841687,-15.0,0.0
0.5,-0.0007161720513783944,-0.02490693195708108,-0.022766972251089566,-0.0008924653122427106,15.0,0.0
0.51,-0.0012742932696489689,-0.025059295015518398,-0.022922252847058986,-0.0008985523116047118,-15.0,0.0
0.52,-0.001415985104983897,-0.026403343920277537,-0.023238410684909578,-0.0009109456988484553,-15.0,0.0
0.53,-0.0017456886795044425,-0.027308983861742846,-0.0241780990953922,-0.0009477814845393741,-15.0,0.0
0.54,-0.0025460026408948375,-0.027015180045000312,-0.024574511901661895,-0.0009633208665451459,15.0,0.0
0.55,-0.0032871359025624766,-0.026953043231622023,-0.02458593877489232,-0.0009637687999757786,15.0,0.0
0.56,-0.003484978427578588,-0.02843040354196585,-0.025242714914366252,-0.0009895144246431567,-15.0,0.0
0.57,-0.0036865421593826352,-0.02997264959981395,-0.026113265361304816,-0.0010236400021631483,-15.0,0.0
0.58,-0.004429845821048059,-0.03013026606911645,-0.027160335525650024,-0.0010646851526054804,15.0,0.0
0.59,-0.0055508561371195985,-0.02934728647302857,-0.027898754063367764,-0.0010936311592840157,15.0,0.0
0.6,-0.0062813231591549905,-0.029697543778085735,-0.028213252854311338,-0.0011059595118890037,-15.0,0.0
0.61,-0.006530641164680772,-0.03142640844886359,-0.02862114379120745,-0.0011219488366153313,-15.0,0.0
0.62,-0.006982971736664537,-0.03268963195899354,-0.02919489734338369,-0.0011444399758606403,-15.0,0.0
0.63,-0.008033257749475229,-0.03242373553954385,-0.029912423156456938,-0.0011725669877331116,15.0,0.0
0.64,-0.009140366310349925,-0.03209042500813826,-0.030242674459964074,-0.0011855128388305913,15.0,0.0
0.65,-0.009706803950481258,-0.03330300217747196,-0.03065919351017041,-0.0012018403855986795,-15.0,0.0
0.66,-0.01014741051305755,-0.03494344495773965,-0.031220941519998248,-0.001223860907583931,-15.0,0.0
0.67,-0.011061686196874306,-0.03539651551014065,-0.031976609983023194,-0.0012534831113345086,15.0,0.0
0.68,-0.012312045092105693,-0.03503547027501705,-0.03265876627289898,-0.0012802236378976395,15.0,0.0
0.69,-0.013180898375725595,-0.035798021055815546,-0.033212996195486906,-0.0013019494508630864,-15.0,0.0
0.7,-0.013755724039406593,-0.03744949555581921,-0.03377960535259212,-0.0013241605298216106,-15.0,0.0
0.71,-0.01468584502462416,-0.038240096387689465,-0.03434393817027262,-0.001346282376274687,15.0,0.0
0.72,-0.01605554642190578,-0.037944540671253524,-0.03504792519872746,-0.0013738786677901164,15.0,0.0
0.73,-0.0171531218782726,-0.038484727059857574,-0.035616035889543235,-0.0013961486068700948,-15.0,0.0
0.74,-0.017934875761989592,-0.039979812714864484,-0.03604460588020898,-0.0014129485505041917,-15.0,0.0
0.75,-0.019038364279050052,-0.04071150584232784,-0.03660162978739728,-0.0014347838876659733,15.0,0.0
0.76,-0.020557474326659424,-0.04042842855762449,-0.03729019477604436,-0.0014617756352209388,15.0,0.0
0.77,-0.02180149734414337,-0.04099559959269017,-0.03815727522537821,-0.0014957651888348254,-15.0,0.0
0.78,-0.022824121596287807,-0.0422692102105753,-0.03868608684211095,-0.0015164946042107493,-15.0,0.0
0.79,-0.024204824796411662,-0.04268746982875163,-0.03939799297461827,-0.0015444013246050364,15.0,0.0
0.8,-0.025652137529528992,-0.043038939200271936,-0.04025722818295401,-0.001578083344771798,-15.0,0.0
0.81,-0.02675985860104424,-0.0444215066237081,-0.04084436142548755,-0.0016010989678791122,-15.0,0.0
0.82,-0.02807376909111668,-0.04536465246964429,-0.04168745683385589,-0.0016341483078871517,15.0,0.0
0.83,-0.029727984846980582,-0.04550888634536337,-0.0422286127314145,-0.0016553616190714492,15.0,0.0
0.84,-0.031144721223850348,-0.04641501112554964,-0.04289579584513933,-0.0016815151971294627,-15.0,0.0
0.85,-0.03263051240925845,-0.0472574443901355,-0.043591965489568583,-0.00170880504719109,15.0,0.0
0.86,-0.03439537085246201,-0.047471429289504916,-0.04414956357348914,-0.0017306628920807762,-15.0,0.0
0.87,-0.03599969649501815,-0.04824465839221902,-0.04462275785572737,-0.0017492121079445146,-15.0,0.0
0.88,-0.037695684933011245,-0.04889805719713575,-0.04530503075785803,-0.0017759572057080366,-15.0,0.0
0.89,-0.03968694246303058,-0.04888372007420841,-0.04592490652560355,-0.0018002563358036612,15.0,0.0
0.9,-0.04145578640132001,-0.0495994786595231,-0.04643233379738439,-0.0018201474848574708,-15.0,0.0
0.91,-0.04322041643521575,-0.050457862803943425,-0.04702420656956719,-0.001843348897527037,-15.0,0.0
0.92,-0.04532679268585006,-0.05052714878616409,-0.04768421079951561,-0.0018692210633410155,15.0,0.0
0.93,-0.04724218276360065,-0.051245974586285346,-0.048322948760943306,-0.001894259591428981,-15.0,0.0
0.94,-0.04917945945416924,-0.052041324803744064,-0.048603545832335754,-0.0019052589966275651,-15.0,0.0
0.95,-0.05144499309268703,-0.05208829249946423,-0.04932189492606679,-0.0019334182811018214,15.0,0.0
0.96,-0.05352287929402971,-0.05277988123099378,-0.04986932853028902,-0.0019548776783873327,-15.0,0.0
0.97,-0.05553087963970604,-0.05379979276711148,-0.05033491409975888,-0.0019731286327105517,-15.0,0.0
0.98,-0.05797640881824487,-0.0537810491780802,-0.051088307806453695,-0.002002661666012988,15.0,0.0
0.99,-0.060447865917084925,-0.053834924894836225,-0.05161071644226552,-0.0020231400845368112,-15.0,0.0
1.0,-0.0624903826589226,-0.0551892426390198,-0.052089309554525495,-0.0020419009345374025,-15.0,0.0
1.01,-0.06459588084557519,-0.056519468523904846,-0.05276671279303791,-0.00206845514148709,-15.0,0.0
1.02,-0.06727636232396675,-0.05644739493663016,-0.053428638207732596,-0.0020944026177431223,15.0,0.0
1.03,-0.07017100886853328,-0.055947038728842734,-0.05383291030878448,-0.0021102500841043556,15.0,0.0
1.04,-0.07256894980595538,-0.056935617338461086,-0.05425423833146004,-0.002126766142593237,-15.0,0.0
1.05,-0.07468063718580623,-0.058847295308961226,-0.054847254627982366,-0.0021500123814169117,-15.0,0.0
1.06,-0.07716199777726664,-0.0599169040992475,-0.055686382752373496,-0.002182906203893044,15.0,0.0
1.07,-0.08024011421903428,-0.05953484336276424,-0.056521692694497604,-0.0022156503536243095,15.0,0.0
1.08,-0.08323681132062963,-0.059530403405975194,-0.05692577691275831,-0.002231490454980129,15.0,0.0
1.09,-0.08578236731243763,-0.06090102286472453,-0.05758817075983627,-0.0022574562937855837,-15.0,0.0
1.1,-0.0884396758740488,-0.06213114006528164,-0.05870728138178342,-0.002301325430165912,-15.0,0.0
1.11,-0.09163602406228298,-0.062071312848520195,-0.05926939964662113,-0.0023233604661475507,15.0,0.0
1.12,-0.09484044304132813,-0.06215427418197704,-0.05965788090448675,-0.002338588931455883,15.0,0.0
1.13,-0.09751068076269681,-0.06384306276680025,-0.060029530131933274,-0.0023531575811717867,-15.0,0.0
1.14,-0.10012346834414772,-0.06585553905835259,-0.06072726184957445,-0.0023805086645033204,-15.0,0.0
1.15,-0.1032699390220359,-0.06660253964442919,-0.06152046732834317,-0.002411602319271054,15.0,0.0
1.16,-0.1068881617526305,-0.06625351330879466,-0.06250338007796753,-0.0024501324990563278,15.0,0.0
1.17,-0.11023227438521983,-0.06681947473197326,-0.06305099414735951,-0.002471598970576493,-15.0,0.0
1.18,-0.11334735331118004,-0.0681800229294704,-0.06380317185118618,-0.002501084336566499,-15.0,0.0
1.19,-0.11684241258691908,-0.06869613706844203,-0.06470583907053142,-0.0025364688915648316,15.0,0.0
1.2,-0.12079124787858717,-0.06817046331957363,-0.06509022954140747,-0.002551536998023174,15.0,0.0
1.21,-0.12444905107163835,-0.06861042930496734,-0.06579088531916073,-0.002579002704511103,-15.0,0.0
1.22,-0.127671545481549,-0.07040594349679873,-0.06641951178225936,-0.002603644861864568,-15.0,0.0
1.23,-0.13110116291062993,-0.07182904170341682,-0.0673531070853195,-0.002640241797744525,-15.0,0.0
1.24,-0.1351728826021422,-0.07171088925741319,-0.06803009863797206,-0.002666779866608506,15.0,0.0
1.25,-0.13940807084395274,-0.07134211000432931,-0.06890301573846991,-0.0027009982169480216,15.0,0.0
1.26,-0.14316797782655014,-0.07244389900633019,-0.06939791340124905,-0.002720398205328964,-15.0,0.0
1.27,-0.146829790567283,-0.07400175958894833,-0.07011862140454635,-0.002748649959058218,-15.0,0.0
1.28,-0.15098709344648487,-0.07441958424956266,-0.07118850721929816,-0.0027905894829964896,15.0,0.0
1.29,-0.15558119379116261,-0.07385707358450258,-0.07150150078425795,-0.0028028588307429133,15.0,0.0
1.3,-0.15985997241450123,-0.07434041198887358,-0.07211088523669121,-0.0028267467012782974,-15.0,0.0
1.31,-0.16378106933657016,-0.07598470639561436,-0.07272347339911295,-0.0028507601572452307,-15.0,0.0
1.32,-0.16797838001040394,-0.07708539066473263,-0.07340979863587337,-0.0028776641065262386,15.0,0.0
1.33,-0.17269963344849049,-0.07697793301765414,-0.07431243454791642,-0.0029130474342783266,15.0,0.0
1.34,-0.17728624040727317,-0.07743734373535188,-0.07523487434153785,-0.002949207074188286,-15.0,0.0
1.35,-0.18154398658197687,-0.07898802193668059,-0.07579309760645292,-0.0029710894261729564,-15.0,0.0
1.36,-0.18607813678063048,-0.08000271419672703,-0.07630867268977953,-0.0029912999694393593,15.0,0.0
1.37,-0.19099031851626233,-0.08021047974256634,-0.07707289441843149,-0.003021257461202517,15.0,0.0
1.38,-0.1957526607506672,-0.0810344092538425,-0.0775150983024815,-0.003038591853457277,-15.0,0.0
1.39,-0.20067460337195375,-0.08164274884366432,-0.07826185325525357,-0.0030678646476059424,15.0,0.0
1.4,-0.2058225253817883,-0.08185839088841038,-0.07869757789281957,-0.0030849450533985295,15.0,0.0
1.41,-0.21069615603710073,-0.08302976627069977,-0.07959367772192777,-0.003120072166699571,-15.0,0.0
1.42,-0.21561538669844882,-0.08429789890483917,-0.08024111801785862,-0.0031454518263000593,-15.0,0.0
1.43,-0.22096675149367945,-0.08462499114821813,-0.08082044869464734,-0.0031681615888301783,15.0,0.0
1.44,-0.22625467242921687,-0.08534705984111651,-0.08184101224580528,-0.0032081676800355696,-15.0,0.0
1.45,-0.2316360223235861,-0.08604333632699712,-0.08262156204263256,-0.003238765232071199,15.0,0.0
1.46,-0.2373385134845526,-0.08610243575844044,-0.083106237118378,-0.0032577644950404195,15.0,0.0
1.47,-0.24273754111421236,-0.08720681613499237,-0.08399071628660638,-0.0032924360784349713,-15.0,0.0
1.48,-0.24797425493475236,-0.08897891884684084,-0.08481784443112506,-0.003324859501700104,-15.0,0.0
1.49,-0.2536490049119932,-0.08980683433012594,-0.08554350774329145,-0.0033533055035370263,15.0,0.0
1.5,-0.25971811221583896,-0.08981069779124241,-0.0860736128548567,-0.003374085623910384,15.0,0.0
1.51,-0.265487870091202,-0.09085831453578741,-0.0865935908703857,-0.0033944687621191216,-15.0,0.0
1.52,-0.27118905324324966,-0.0923308318742101,-0.08738996572925764,-0.0034256866565869014,-15.0,0.0
1.53,-0.2773776551672169,-0.09273552707901074,-0.08842220757978368,-0.0034661505371275225,15.0,0.0
1.54,-0.2838975357978325,-0.09249409149806576,-0.08897594320399671,-0.003487856973596674,15.0,0.0
1.55,-0.29008546597842977,-0.09339110418972206,-0.0898436643255815,-0.0035218716415627966,-15.0,0.0
1.56,-0.29616944881290796,-0.09481490226597022,-0.09062437339877498,-0.0035524754372319813,-15.0,0.0
1.57,-0.3026817040902558,-0.09533690370737448,-0.09181077856092319,-0.0035989825195881925,15.0,0.0
1.58,-0.30938257148960907,-0.0956037053978715,-0.0925493043986366,-0.0036279327324265577,-15.0,0.0
1.59,-0.31592666914322715,-0.09654540181076501,-0.09327377192468793,-0.003656331859447771,-15.0,0.0
1.6,-0.32272401763362246,-0.09706105856416998,-0.0937217301570749,-0.0036738918221573403,-15.0,0.0
1.61,-0.3295762982079323,-0.09768576360534273,-0.09416308922510638,-0.0036911930976241754,-15.0,0.0
1.62,-0.33633979774742306,-0.09880777311787424,-0.094802286452818,-0.00371624962895047,-15.0,0.0
1.63,-0.3435109159092869,-0.09909461043486952,-0.09523005950416337,-0.003733018332563209,15.0,0.0
1.64,-0.3508567192733327,-0.09917388951431966,-0.0958368515401264,-0.003756804580372959,15.0,0.0
1.65,-0.3577913602538012,-0.10062164727679769,-0.09625495183537096,-0.0037731941119465463,-15.0,0.0
1.66,-0.36473808229325033,-0.10230289764185753,-0.09701619054330238,-0.003803034669297458,-15.0,0.0
1.67,-0.37224984448894666,-0.1027351557756633,-0.09786136649911875,-0.003836165566765459,15.0,0.0
1.68,-0.3802383484175209,-0.10215742207526544,-0.09870419119414628,-0.0038692042948105373,15.0,0.0
1.69,-0.3879128103891911,-0.10269472857346186,-0.0991272143032515,-0.003885786800687462,-15.0,0.0
1.7,-0.39521589592881456,-0.10450227292921016,-0.1000796308104387,-0.003923121527769201,-15.0,0.0
1.71,-0.4027789713104139,-0.10588701807534572,-0.1008039798888123,-0.003951516011641447,-15.0,0.0
1.72,-0.4109654327266702,-0.10587601060732406,-0.10152327505762866,-0.003979712382259048,15.0,0.0
1.73,-0.4192002960686086,-0.10601519464480785,-0.10231441814999544,-0.004010725191479824,15.0,0.0
1.74,-0.4269104359457956,-0.10784533286462133,-0.10305740235024015,-0.004039850172129417,-15.0,0.0
1.75,-0.4345495342630248,-0.110151334765485,-0.10415116064335994,-0.004082725497219714,-15.0,0.0
1.76,-0.4426980421369122,-0.11137961554740743,-0.10542515543689619,-0.004132666093126336,15.0,0.0
1.77,-0.4515187088606765,-0.1110966618864265,-0.10657752218757982,-0.004177838869753133,15.0,0.0
1.78,-0.46028931443044646,-0.11124231380022723,-0.10737778190444495,-0.004209209050654246,-15.0,0.0
1.79,-0.4686833320778723,-0.11269394243124278,-0.10810446262461931,-0.004237694934885081,-15.0,0.0
1.8,-0.4772720331777074,-0.11392048607413716,-0.10917662693459214,-0.004279723775836018,-15.0,0.0
1.81,-0.4864340557932185,-0.11390842639097881,-0.11011201071912519,-0.004316390820189714,15.0,0.0
1.82,-0.4956055863969881,-0.11417228912104146,-0.11079724917260697,-0.0043432521675662,-15.0,0.0
1.83,-0.5043560963390545,-0.11586881553270553,-0.11162717645197878,-0.004375785316917576,-15.0,0.0
1.84,-0.5131587697307954,-0.11773140322958471,-0.1125715592562742,-0.004412805122845955,-15.0,0.0
1.85,-0.5223797051384252,-0.1187822066698154,-0.11356220572588366,-0.004451638464454647,-15.0,0.0
1.86,-0.5319054317923351,-0.11932888097071537,-0.11434693535855288,-0.00448239986605528,-15.0,0.0
1.87,-0.5410267009872434,-0.1212765964590614,-0.11524243273083348,-0.0045175033630486805,-15.0,0.0
1.88,-0.5498864650759154,-0.12424627206687354,-0.1165926992562789,-0.00457043381084614,-15.0,0.0
1.89,-0.5587506029582764,-0.1275320596029861,-0.11839022624286878,-0.004640896868720464,-15.0,0.0
1.9,-0.567760678771645,-0.13076296295027537,-0.12055282626102272,-0.004725670789432098,-15.0,0.0
1.91,-0.5769677009679843,-0.1338109443941538,-0.12292302122481406,-0.004818582432012718,-15.0,0.0
1.92,-0.5863570695642543,-0.13672338477166252,-0.12501306431202677,-0.004900512121031458,-15.0,0.0
1.93,-0.5958672420176658,-0.13967296407625862,-0.12737699707749447,-0.0049931782854377915,-15.0,0.0
1.94,-0.6054039191499345,-0.14291996329609835,-0.12954252736367716,-0.005078067072656151,-15.0,0.0
1.95,-0.6148510261823278,-0.1467834159738511,-0.1326163814744588,-0.0051985621537987935,-15.0,0.0
1.96,-0.6240793853403261,-0.15161858192076272,-0.1356155022958304,-0.005316127689996558,-15.0,0.0
1.97,-0.6329537054825212,-0.15779897154193387,-0.13921598963635304,-0.005457266793745048,-15.0,0.0
1.98,-0.6413383215577122,-0.16570169042908614,-0.14312491691374787,-0.005610496743018926,-15.0,0.0
1.99,-0.649101980877677,-0.17569525668960553,-0.14803957990540276,-0.005803151532291797,-15.0,0.0
2.0,-0.6561218781312812,-0.188129312434367,-0.15391530154761715,-0.006033479820666598,-15.0,0.0
2.01,-0.6622870745840295,-0.20332584159669453,-0.16144290186530116,-0.006328561753119812,-13.960652199346839,0.0
2.02,-0.6674673786939761,-0.2216615351079272,-0.170781129557681,-0.0066946202786611,-3.0165218378964886,0.0
2.03,-0.6712636040257297,-0.24422501889046086,-0.18190312307336817,-0.0071306024244760366,15.0,0.0
2.04,-0.6727929852537969,-0.27336912351781906,-0.19550460714274026,-0.007663780599995423,15.0,0.0
2.05,-0.671304199065392,-0.31108018026583834,-0.2128106516466412,-0.00834217754454834,15.0,0.0
2.06,-0.6664134409938529,-0.35835317930234434,-0.23448103391251196,-0.009191656529370472,15.0,0.0
2.07,-0.657813254191435,-0.4159453923455651,-0.2621954824932723,-0.010278062913736279,15.0,0.0
2.08,-0.645423053417094,-0.48398479593368393,-0.2962422311569445,-0.011612695461352228,15.0,0.0
2.09,-0.6293515629584333,-0.5620776558434489,-0.3372283813039274,-0.01321935254711396,15.0,0.0
2.1,-0.6098625001102004,-0.6494201932393678,-0.3857458425576798,-0.015121237028261049,15.0,0.0
2.11,-0.5873412094670545,-0.7449217603675157,-0.4419728572550579,-0.017325336004398274,15.0,0.0
2.12,-0.5622612877894501,-0.8473389975379376,-0.5060395493943931,-0.019720138635499054,15.0,0.0
2.13,-0.5351524611572337,-0.9554107570912777,-0.5778080069628013,-0.02212013863549906,15.0,0.0
2.14,-0.5065721474361222,-1.0679792403772232,-0.6563997779962593,-0.024520138635499067,15.0,0.0
2.15,-0.4770598849749542,-1.1841116379229497,-0.7415829337932194,-0.026920138635499073,15.0,0.0
2.16,-0.4468851017521385,-1.3033840011323157,-0.8325887865673992,-0.02932013863549908,15.0,0.0
2.17,-0.41614541224396817,-1.4256270013403358,-0.9290199980119842,-0.03172013863549908,15.0,0.0
2.18,-0.384927421325675,-1.5506919671048849,-1.0305532535383075,-0.03412013863549905,15.0,0.0
2.19,-0.35330492646871325,-1.67844260747679,-1.1363336481114983,-0.03652013863549902,15.0,0.0
2.2,-0.3213348107904991,-1.8087427669883802,-1.246457183053306,-0.038920138635498994,15.0,0.0
2.21,-0.28905275549881065,-1.941437287989825,-1.360415482103517,-0.041320138635498965,15.0,0.0
2.22,-0.2564685197359837,-2.076326318001596,-1.4781927788952078,-0.04372013863549894,15.0,0.0
2.23,-0.2235621108175296,-2.2131360789824654,-1.5988938826450556,-0.04612013863549891,-15.0,0.0
2.24,-0.1906262926575035,-2.352077723609226,-1.72298005183696,-0.04852013863549888,-15.0,0.0
2.25,-0.15856482247636788,-2.4946010830400054,-1.8503678966092962,-0.05092013863549885,-15.0,0.0
2.26,-0.12809815802369826,-2.6421692614452708,-1.9804028163610676,-0.05332013863549882,-15.0,0.0
2.27,-0.0997001695849762,-2.7959101024523574,-2.114484322593095,-0.055720138635498795,-15.0,0.0
2.28,-0.07362531573601387,-2.956451443455278,-2.253116790768743,-0.058120138635498766,-15.0,0.0
2.29,-0.04992126604768489,-3.1237850323361487,-2.3959815085891045,-0.06052013863549874,-15.0,0.0
2.3,-0.028444659043918952,-3.297211172667991,-2.543777799430887,-0.06292013863549872,-15.0,0.0
2.31,-0.008896857403185222,-3.4754263162541994,-2.697022801812364,-0.06532013863549876,-15.0,0.0
2.32,0.009114549732207594,-3.656765938112734,-2.8546019703733747,-0.0677201386354988,-15.0,0.0
2.33,0.026076088468420834,-3.8393595066726345,-3.0169424884607308,-0.07012013863549885,15.0,1.0
2.34,0.04311053985104248,-4.020207601385678,-3.182758508666098,-0.07252013863549889,15.0,1.0
2.35,0.061329564718044634,-4.197021191593994,-3.351459815756005,-0.07492013863549893,15.0,1.0
2.36,0.08141669739012877,-4.36903173618002,-3.5208573254024595,-0.07732013863549897,15.0,1.0
2.37,0.10376528775599822,-4.536435246876468,-3.690333278356562,-0.07972013863549901,-15.0,0.0
2.38,0.12826485950223088,-4.7000857380644,-3.8589390436284243,-0.08212013863549905,-15.0,0.0
2.39,0.15413064259814666,-4.860930211069883,-4.026280069408065,-0.08452013863549909,-15.0,0.0
2.4,0.18068805353608636,-5.019356452630423,-4.192584161204107,-0.08692013863549913,-15.0,0.0
2.41,0.2074015098620291,-5.175336116861406,-4.35724673933807,-0.08932013863549917,-15.0,0.0
2.42,0.2338178617893933,-5.328556932824831,-4.520141472617262,-0.09172013863549922,-15.0,0.0
2.43,0.25953216490255826,-5.47850262368212,-4.680870525227044,-0.09412013863549926,-15.0,0.0
2.44,0.28428063560908845,-5.62473691417167,-4.839379777930346,-0.0965201386354993,15.0,0.0
2.45,0.30857943596716725,-5.76840410029802,-4.995299420119145,-0.09892013863549934,15.0,0.0
2.46,0.3330919934465839,-5.91125074196267,-5.1487273085229965,-0.10132013863549938,15.0,0.0
2.47,0.3582691769774657,-6.05477029271672,-5.300624528220315,-0.10372013863549942,15.0,0.0
2.48,0.3843887592459184,-6.200125095623312,-5.450923155121007,-0.10612013863549946,15.0,0.0
2.49,0.4115833558268308,-6.348109314070844,-5.600750029687624,-0.1085201386354995,15.0,0.0
2.5,0.4398632642780823,-6.4991508464593375,-5.750167164960835,-0.11092013863549954,15.0,0.0
2.51,0.4691397980288907,-6.653356779962503,-5.900114375460037,-0.11332013863549958,15.0,0.0
2.52,0.49925157064076536,-6.810599230680839,-6.051281689535711,-0.11572013863549963,15.0,0.0
2.53,0.5299353723188562,-6.970497216017918,-6.203982166684647,-0.11812013863549967,15.0,0.0
2.54,0.5605866029183602,-7.132003681524506,-6.358070369780452,-0.12052013863549971,15.0,0.0
2.55,0.5905293703637177,-7.294215725154591,-6.513593176477347,-0.12292013863549975,15.0,0.0
2.56,0.6191601461786524,-7.456753690726565,-6.670269073682505,-0.12532013863549976,15.0,0.0
2.57,0.6459480581437231,-7.6197504486248615,-6.828181210450748,-0.12772013863549966,15.0,0.0
2.58,0.670425065195071,-7.783796446612511,-6.98707726099797,-0.13012013863549957,15.0,0.0
2.59,0.6921736136103854,-7.949871195235065,-7.147098459001585,-0.13252013863549947,15.0,0.0
2.6,0.7108170473203321,-8.119273654559038,-7.308046676544634,-0.13492013863549937,15.0,0.0
2.61,0.7260167482971563,-8.293547331769997,-7.471229718448308,-0.13732013863549927,15.0,0.0
2.62,0.7374802697948653,-8.474380910618757,-7.637059847949842,-0.13972013863549917,15.0,0.0
2.63,0.7449863428809912,-8.663450021762198,-7.806305347667842,-0.14212013863549908,15.0,0.0
2.64,0.7483586579312648,-8.86231556499629,-7.9796731969248365,-0.14452013863549898,-15.0,0.0
2.65,0.7469786103082519,-9.07335976135954,-8.15895662476335,-0.14692013863549888,-15.0,0.0
2.66,0.7404610292933871,-9.298258157525526,-8.34529535474038,-0.14932013863549878,-15.0,0.0
2.67,0.7288764527331284,-9.53702633742501,-8.540090147010885,-0.15172013863549869,-15.0,0.0
2.68,0.7129726779472471,-9.787142355534787,-8.743537006637327,-0.1541201386354986,-15.0,0.0
2.69,0.6939895416387588,-10.044247771383008,-8.956525738015294,-0.1565201386354985,-15.0,0.0
2.7,0.6732861577361281,-10.30379309754857,-9.177708184862286,-0.1589201386354984,-15.0,0.0
2.71,0.6522093405025751,-10.562149916724158,-9.405610848251456,-0.1613201386354983,15.0,1.0
2.72,0.6324002903657335,-10.81678159288461,-9.639173586079464,-0.1637201386354982,15.0,1.0
2.73,0.6150046341725383,-11.067608517910514,-9.876089953071158,-0.1661201386354981,15.0,1.0
2.74,0.6006165151719222,-11.31620415373172,-10.115494052178953,-0.168520138635498,-15.0,0.0
2.75,0.5888676220140722,-11.564260876554426,-10.356215069601737,-0.1709201386354979,-15.0,0.0
2.76,0.578937381657723,-11.812511561927272,-10.598336034449662,-0.1733201386354978,-15.0,0.0
2.77,0.5699319582276365,-12.060606050100148,-10.841566812941906,-0.1757201386354977,-15.0,0.0
2.78,0.560839164659974,-12.307104427722631,-11.085695079397723,-0.1781201386354976,15.0,0.0
2.79,0.5510381330680248,-12.551031461068405,-11.329895915451987,-0.1805201386354975,15.0,0.0
2.8,0.5405640548259859,-12.793045051915744,-11.574107963205021,-0.18292013863549741,15.0,0.0
2.81,0.5293222826897057,-13.03357002557246,-11.8177513949623,-0.18532013863549732,15.0,0.0
2.82,0.5171246789231969,-13.272912710922574,-12.060498717459687,-0.18772013863549722,15.0,0.0
2.83,0.5037884553431229,-13.511553931138565,-12.302775125443517,-0.19012013863549712,15.0,0.0
2.84,0.4891829854414568,-13.750242111655028,-12.544383333265575,-0.19252013863549702,15.0,0.0
2.85,0.47313864863031735,-13.989823932480654,-12.78518440190828,-0.19492013863549693,15.0,0.0
2.86,0.45549531931991244,-14.23128466787413,-13.026104912727519,-0.19732013863549683,15.0,0.0
2.87,0.4362001141275579,-14.47568764332385,-13.267383428292815,-0.19972013863549673,15.0,0.0
2.88,0.4153401202319795,-14.723882295806854,-13.509468495091994,-0.20212013863549663,15.0,0.0
2.89,0.3932037477991542,-14.97609912990583,-13.753084481233287,-0.20452013863549653,15.0,0.0
2.9,0.3703637479395557,-15.231445333330452,-13.998809645650928,-0.20692013863549644,15.0,0.0
2.91,0.3477200972258912,-15.48754240669159,-14.246085017915897,-0.20932013863549634,-15.0,0.0
2.92,0.32589908550754904,-15.742131323278043,-14.49500778456678,-0.21172013863549624,-15.0,0.0
2.93,0.3051000178084793,-15.993950932140104,-14.744554013558457,-0.21412013863549614,-15.0,0.0
2.94,0.28569068203468573,-16.24149173877551,-14.994145020932681,-0.21652013863549605,-15.0,0.0
2.95,0.26803173272440495,-16.483652380176412,-15.243030659232101,-0.21892013863549595,-15.0,0.0
2.96,0.25234926236545374,-16.720136814397847,-15.490148572933373,-0.22132013863549585,15.0,1.0
2.97,0.23897638010149486,-16.951060077232928,-15.734957258085364,-0.22372013863549575,15.0,1.0
2.98,0.22873311939132354,-17.176678409621072,-15.976706508253388,-0.22612013863549565,15.0,1.0
2.99,0.22217345040105996,-17.39848263202729,-16.215264619970224,-0.22852013863549556,15.0,1.0
3.0,0.21940490382354993,-17.618616733541863,-16.450482556694336,-0.23092013863549546,-15.0,0.0
3.01,0.21964786686533244,-17.838678420570425,-16.6827301942634,-0.23332013863549536,-15.0,0.0
3.02,0.22184584027284365,-18.059090456058872,-16.91316749698663,-0.23572013863549526,-15.0,0.0
