case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001597,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.5023606228642166,0.999492326222693,0.9994924551544722,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001597
case_bench_fmu-001598,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.4136995980516076,2.88250223954168,2.88250223954168,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001598
case_bench_fmu-001600,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,1.116411732044071,1.883833949042291e-05,1.8838339490422914e-05,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001600
case_bench_fmu-001605,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,1.151397021021694,3.7892129191962707,5.1720245612517735,0.8221609331211399,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001605
case_bench_fmu-001613,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.7227270579896867,2.3215,3.9096566345396626,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001613
case_bench_fmu-001629,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.4730607741512358,57383.5105444988,303642.7424762411,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001629
case_bench_fmu-001621,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,1.164763556793332,1.0,1.0,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001621
case_bench_fmu-001657,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,0.22939387103542686,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001657
case_bench_fmu-001661,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,0.2703690570779145,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001661
case_bench_fmu-001669,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,0.6483944640494883,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001669
case_bench_fmu-001665,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.9850151599384844,4.686,4.733556642737044,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001665
case_bench_fmu-001746,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,0.2602571761235595,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001746
case_bench_fmu-001750,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,0.29117203783243895,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001750
case_bench_fmu-001758,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,0.38069757586345077,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001758
case_bench_fmu-001754,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.6845579990185797,4.686,4.733556642737044,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001754
case_bench_fmu-001930,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,0.2842949749901891,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001930
case_bench_fmu-001776,benchmark_single_fmu_case,complex,1,True,ablation_stage2_graph_match_only,False,False,True,0.5258022816851735,3.079684178426709,3.520870811798934,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001776
case_bench_fmu-001934,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,0.23030200228095055,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001934
