case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-002312,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.6366111412644386,0.009636393256078518,0.026438578278458753,0.006844563133325687,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002312
case_bench_fmu-002307,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,26.77969598211348,0.033800933427394625,0.042672864388190436,0.0009840397904810896,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002307
case_bench_fmu-002314,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.736375393345952,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002314
case_bench_fmu-002315,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.29236240312457085,0.009636393256078518,0.026438578278458753,0.006844563133325687,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002315
case_bench_fmu-001596,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,54.11769464798272,0.09402364010939597,0.3869423084496839,0.002634110534329472,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001596
case_bench_fmu-002317,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,1.3997439886443317,0.014467351659193738,0.02777021761617525,0.0006334357803687285,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002317
case_bench_fmu-002319,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.8449864550493658,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002319
case_bench_fmu-002320,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,0.38977694418281317,0.12585279993612136,0.20047321828594059,0.04023534093699898,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002320
case_bench_fmu-002310,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,26.703637324273586,0.040722823917057005,0.053080601125838824,0.0012276349617890874,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002310
case_bench_fmu-002322,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.6628705859184265,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002322
case_bench_fmu-002323,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.24141766596585512,1.6332720616576118e-15,2.4730605110131722e-15,6.490656309497571e-16,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002323
case_bench_fmu-002313,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,20.937153809238225,0.040722823917057005,0.053080601125838824,0.0012276349617890874,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002313
case_bench_fmu-002316,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,21.449742138851434,0.040722823917057005,0.053080601125838824,0.0012276349617890874,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002316
case_bench_fmu-002321,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,22.29137946339324,0.040722823917057005,0.053080601125838824,0.0012276349617890874,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002321
case_bench_fmu-002324,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,20.71989092696458,0.040722823917057005,0.053080601125838824,0.0012276349617890874,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002324
case_bench_fmu-002336,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,19.71259008627385,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002336
case_bench_fmu-002325,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,30.54293326055631,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002325
case_bench_fmu-002341,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,0.7811968107707798,0.0010577215039987808,0.051128537410969205,0.0004659863765768997,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002341
case_bench_fmu-002342,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.35100735211744905,0.006603539359751376,0.014664786219695861,0.013089261218998186,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002342
case_bench_fmu-002343,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.26618882874026895,0.0017679612439688143,0.0024603183702640503,0.0008559886404041429,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002343
case_bench_fmu-002344,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.6560259950347245,0.0019980625719228495,0.0037488606945270593,0.0016458369160611617,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002344
case_bench_fmu-002345,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.25402726512402296,4.357205794700626e-07,5.195734734048013e-07,0.027639217944848936,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002345
case_bench_fmu-002349,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,False,0.36545243579894304,,,,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002349
case_bench_fmu-002350,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,False,0.14708302589133382,,,,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002350
case_bench_fmu-002326,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,30.32574764173478,1.6332720616576118e-15,2.4730605110131722e-15,6.490656309497571e-16,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002326
case_bench_fmu-002351,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,False,0.32376241870224476,,,,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002351
case_bench_fmu-002352,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,False,0.29887691186740994,,,,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002352
case_bench_fmu-002360,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.6119405329227448,6.379679552502482e-15,1.1986962617076869e-14,2.3153345504953964e-15,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002360
case_bench_fmu-002376,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.4663213901221752,0.0,0.0,0.0,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002376
