time,stage_id,y
7.977,stage1,-1
7.978,stage1,-1
7.979,stage1,-1
7.98,stage1,-1
7.981,stage1,-1
7.982,stage1,-1
7.983,stage1,-1
7.984,stage1,-1
7.985,stage1,-1
7.986,stage1,-1
7.987,stage1,-1
7.988,stage1,-1
7.989,stage1,-1
7.99,stage1,-1
7.991,stage1,-1
7.992,stage1,-1
7.993,stage1,-1
7.994,stage1,-1
7.995,stage1,-1
7.996,stage1,-1
7.997,stage1,-1
7.998,stage1,-1
7.999,stage1,-1
8.0,stage1,-1
8.001,stage1,-1
8.002,stage1,-1
8.003,stage1,-1
8.004,stage1,-1
8.005,stage1,-1
8.006,stage1,-1
8.007,stage1,-1
8.008,stage1,-1
8.009,stage1,-1
8.01,stage1,-1
8.011,stage1,-1
8.012,stage1,-1
8.013,stage1,-1
8.014,stage1,-1
8.015,stage1,-1
8.016,stage1,-1
8.017,stage1,-1
8.018,stage1,-1
8.019,stage1,-1
8.02,stage1,-1
8.021,stage1,-1
8.022,stage1,-1
8.023,stage1,-1
8.024,stage1,-1
8.025,stage1,-1
8.026,stage1,-1
8.027,stage1,-1
8.028,stage1,-1
8.029,stage1,-1
8.03,stage1,-1
8.031,stage1,-1
8.032,stage1,-1
8.033,stage1,-1
8.034,stage1,-1
8.035,stage1,-1
8.036,stage1,-1
8.037,stage1,-1
8.038,stage1,-1
8.039,stage1,-1
8.04,stage1,-1
8.041,stage1,-1
8.042,stage1,-1
8.043,stage1,-1
8.044,stage1,-1
8.045,stage1,-1
8.046,stage1,-1
8.047,stage1,-1
8.048,stage1,-1
8.049,stage1,-1
8.05,stage1,-1
8.051,stage1,-1
8.052,stage1,-1
8.053,stage1,-1
8.054,stage1,-1
8.055,stage1,-1
8.056,stage1,-1
8.057,stage1,-1
8.058,stage1,-1
8.059,stage1,-1
8.06,stage1,-1
8.061,stage1,-1
8.062,stage1,-1
8.063,stage1,-1
8.064,stage1,-1
8.065,stage1,-1
8.066,stage1,-1
8.067,stage1,-1
8.068,stage1,-1
8.069,stage1,-1
8.07,stage1,-1
8.071,stage1,-1
8.072,stage1,-1
8.073,stage1,-1
8.074,stage1,-1
8.075,stage1,-1
8.076,stage1,-1
8.077,stage1,-1
8.078,stage1,-1
8.079,stage1,-1
8.08,stage1,-1
8.081,stage1,-1
8.082,stage1,-1
8.083,stage1,-1
8.084,stage1,-1
8.085,stage1,-1
8.086,stage1,-1
8.087,stage1,-1
8.088,stage1,-1
8.089,stage1,-1
8.09,stage1,-1
8.091,stage1,-1
8.092,stage1,-1
8.093,stage1,-1
8.094,stage1,-1
8.095,stage1,-1
8.096,stage1,-1
8.097,stage1,-1
8.098,stage1,-1
8.099,stage1,-1
8.1,stage1,-1
8.101,stage1,-1
8.102,stage1,-1
8.103,stage1,-1
8.104,stage1,-1
8.105,stage1,-1
8.106,stage1,-1
8.107,stage1,-1
8.108,stage1,-1
8.109,stage1,-1
8.11,stage1,-1
8.111,stage1,-1
8.112,stage1,-1
8.113,stage1,-1
8.114,stage1,-1
8.115,stage1,-1
8.116,stage1,-1
8.117,stage1,-1
8.118,stage1,-1
8.119,stage1,-1
8.12,stage1,-1
8.121,stage1,-1
8.122,stage1,-1
8.123,stage1,-1
8.124,stage1,-1
8.125,stage1,-1
8.126,stage1,-1
8.127,stage1,-1
8.128,stage1,-1
8.129,stage1,-1
8.13,stage1,-1
8.131,stage1,-1
8.132,stage1,-1
8.133,stage1,-1
8.134,stage1,-1
8.135,stage1,-1
8.136,stage1,-1
8.137,stage1,-1
8.138,stage1,-1
8.139,stage1,-1
8.14,stage1,-1
8.141,stage1,-1
8.142,stage1,-1
8.143,stage1,-1
8.144,stage1,-1
8.145,stage1,-1
8.146,stage1,-1
8.147,stage1,-1
8.148,stage1,-1
8.149,stage1,-1
8.15,stage1,-1
8.151,stage1,-1
8.152,stage1,-1
8.153,stage1,-1
8.154,stage1,-1
8.155,stage1,-1
8.156,stage1,-1
8.157,stage1,-1
8.158,stage1,-1
8.159,stage1,-1
8.16,stage1,-1
8.161,stage1,-1
8.162,stage1,-1
8.163,stage1,-1
8.164,stage1,-1
8.165,stage1,-1
8.166,stage1,-1
8.167,stage1,-1
8.168,stage1,-1
8.169,stage1,-1
8.17,stage1,-1
8.171,stage1,-1
8.172,stage1,-1
8.173,stage1,-1
8.174,stage1,-1
8.175,stage1,-1
8.176,stage1,-1
8.177,stage1,-1
8.178,stage1,-1
8.179,stage1,-1
8.18,stage1,-1
8.181,stage1,-1
8.182,stage1,-1
8.183,stage1,-1
8.184,stage1,-1
8.185,stage1,-1
8.186,stage1,-1
8.187,stage1,-1
8.188,stage1,-1
8.189,stage1,-1
8.19,stage1,-1
8.191,stage1,-1
8.192,stage1,-1
8.193,stage1,-1
8.194,stage1,-1
8.195,stage1,-1
8.196,stage1,-1
8.197,stage1,-1
8.198,stage1,-1
8.199,stage1,-1
8.2,stage1,-1
8.201,stage1,-1
8.202,stage1,-1
8.203,stage1,-1
8.204,stage1,-1
8.205,stage1,-1
8.206,stage1,-1
8.207,stage1,-1
8.208,stage1,-1
8.209,stage1,-1
8.21,stage1,-1
8.211,stage1,-1
8.212,stage1,-1
8.213,stage1,-1
8.214,stage1,-1
8.215,stage1,-1
8.216,stage1,-1
8.217,stage1,-1
8.218,stage1,-1
8.219,stage1,-1
8.22,stage1,-1
8.221,stage1,-1
8.222,stage1,-1
8.223,stage1,-1
8.224,stage1,-1
8.225,stage1,-1
8.226,stage1,-1
8.227,stage1,-1
8.228,stage1,-1
8.229,stage1,-1
8.23,stage1,-1
8.231,stage1,-1
8.232,stage1,-1
8.233,stage1,-1
8.234,stage1,-1
8.235,stage1,-1
8.236,stage1,-1
8.237,stage1,-1
8.238,stage1,-1
8.239,stage1,-1
8.24,stage1,-1
8.241,stage1,-1
8.242,stage1,-1
8.243,stage1,-1
8.244,stage1,-1
8.245,stage1,-1
8.246,stage1,-1
8.247,stage1,-1
8.248,stage1,-1
8.249,stage1,-1
8.25,stage1,-1
8.251,stage1,-1
8.252,stage1,-1
8.253,stage1,-1
8.254,stage1,-1
8.255,stage1,-1
8.256,stage1,-1
8.257,stage1,-1
8.258,stage1,-1
8.259,stage1,-1
8.26,stage1,-1
8.261,stage1,-1
8.262,stage1,-1
8.263,stage1,-1
8.264,stage1,-1
8.265,stage1,-1
8.266,stage1,-1
8.267,stage1,-1
8.268,stage1,-1
8.269,stage1,-1
8.27,stage1,-1
8.271,stage1,-1
8.272,stage1,-1
8.273,stage1,-1
8.274,stage1,-1
8.275,stage1,-1
8.276,stage1,-1
8.277,stage1,-1
8.278,stage1,-1
8.279,stage1,-1
8.28,stage1,-1
8.281,stage1,-1
8.282,stage1,-1
8.283,stage1,-1
8.284,stage1,-1
8.285,stage1,-1
8.286,stage1,-1
8.287,stage1,-1
8.288,stage1,-1
8.289,stage1,-1
8.29,stage1,-1
8.291,stage1,-1
8.292,stage1,-1
8.293,stage1,-1
8.294,stage1,-1
8.295,stage1,-1
8.296,stage1,-1
8.297,stage1,-1
8.298,stage1,-1
8.299,stage1,-1
8.3,stage1,-1
8.301,stage1,-1
8.302,stage1,-1
8.303,stage1,-1
8.304,stage1,-1
8.305,stage1,-1
8.306,stage1,-1
8.307,stage1,-1
8.308,stage1,-1
8.309,stage1,-1
8.31,stage1,-1
8.311,stage1,-1
8.312,stage1,-1
8.313,stage1,-1
8.314,stage1,-1
8.315,stage1,-1
8.316,stage1,-1
8.317,stage1,-1
8.318,stage1,-1
8.319,stage1,-1
8.32,stage1,-1
8.321,stage1,-1
8.322,stage1,-1
8.323,stage1,-1
8.324,stage1,-1
8.325,stage1,-1
8.326,stage1,-1
8.327,stage1,-1
8.328,stage1,-1
8.329,stage1,-1
8.33,stage1,-1
8.331,stage1,-1
8.332,stage1,-1
8.333,stage1,-1
8.334,stage1,-1
8.335,stage1,-1
8.336,stage1,-1
8.337,stage1,-1
8.338,stage1,-1
8.339,stage1,-1
8.34,stage1,-1
8.341,stage1,-1
8.342,stage1,-1
8.343,stage1,-1
8.344,stage1,-1
8.345,stage1,-1
8.346,stage1,-1
8.347,stage1,-1
8.348,stage1,-1
8.349,stage1,-1
8.35,stage1,-1
8.351,stage1,-1
8.352,stage1,-1
8.353,stage1,-1
8.354,stage1,-1
8.355,stage1,-1
8.356,stage1,-1
8.357,stage1,-1
8.358,stage1,-1
8.359,stage1,-1
8.36,stage1,-1
8.361,stage1,-1
8.362,stage1,-1
8.363,stage1,-1
8.364,stage1,-1
8.365,stage1,-1
8.366,stage1,-1
8.367,stage1,-1
8.368,stage1,-1
8.369,stage1,-1
8.37,stage1,-1
8.371,stage1,-1
8.372,stage1,-1
8.373,stage1,-1
8.374,stage1,-1
8.375,stage1,-1
8.376,stage1,-1
8.377,stage1,-1
8.378,stage1,-1
8.379,stage1,-1
8.38,stage1,-1
8.381,stage1,-1
8.382,stage1,-1
8.383,stage1,-1
8.384,stage1,-1
8.385,stage1,-1
8.386,stage1,-1
8.387,stage1,-1
8.388,stage1,-1
8.389,stage1,-1
8.39,stage1,-1
8.391,stage1,-1
8.392,stage1,-1
8.393,stage1,-1
8.394,stage1,-1
8.395,stage1,-1
8.396,stage1,-1
8.397,stage1,-1
8.398,stage1,-1
8.399,stage1,-1
8.4,stage1,-1
8.401,stage1,-1
8.402,stage1,-1
8.403,stage1,-1
8.404,stage1,-1
8.405,stage1,-1
8.406,stage1,-1
8.407,stage1,-1
8.408,stage1,-1
8.409,stage1,-1
8.41,stage1,-1
8.411,stage1,-1
8.412,stage1,-1
8.413,stage1,-1
8.414,stage1,-1
8.415,stage1,-1
8.416,stage1,-1
8.417,stage1,-1
8.418,stage1,-1
8.419,stage1,-1
8.42,stage1,-1
8.421,stage1,-1
8.422,stage1,-1
8.423,stage1,-1
8.424,stage1,-1
8.425,stage1,-1
8.426,stage1,-1
8.427,stage1,-1
8.428,stage1,-1
8.429,stage1,-1
8.43,stage1,-1
8.431,stage1,-1
8.432,stage1,-1
8.433,stage1,-1
8.434,stage1,-1
8.435,stage1,-1
8.436,stage1,-1
8.437,stage1,-1
8.438,stage1,-1
8.439,stage1,-1
8.44,stage1,-1
8.441,stage1,-1
8.442,stage1,-1
8.443,stage1,-1
8.444,stage1,-1
8.445,stage1,-1
8.446,stage1,-1
8.447,stage1,-1
8.448,stage1,-1
8.449,stage1,-1
8.45,stage1,-1
8.451,stage1,-1
8.452,stage1,-1
8.453,stage1,-1
8.454,stage1,-1
8.455,stage1,-1
8.456,stage1,-1
8.457,stage1,-1
8.458,stage1,-1
8.459,stage1,-1
8.46,stage1,-1
8.461,stage1,-1
8.462,stage1,-1
8.463,stage1,-1
8.464,stage1,-1
8.465,stage1,-1
8.466,stage1,-1
8.467,stage1,-1
8.468,stage1,-1
8.469,stage1,-1
8.47,stage1,-1
8.471,stage1,-1
8.472,stage1,-1
8.473,stage1,-1
8.474,stage1,-1
8.475,stage1,-1
8.476,stage1,-1
8.477,stage1,-1
8.478,stage1,-1
8.479,stage1,-1
8.48,stage1,-1
8.481,stage1,-1
8.482,stage1,-1
8.483,stage1,-1
8.484,stage1,-1
8.485,stage1,-1
8.486,stage1,-1
8.487,stage1,-1
8.488,stage1,-1
8.489,stage1,-1
8.49,stage1,-1
8.491,stage1,-1
8.492,stage1,-1
8.493,stage1,-1
8.494,stage1,-1
8.495,stage1,-1
8.496,stage1,-1
8.497,stage1,-1
8.498,stage1,-1
8.499,stage1,-1
8.5,stage1,-1
8.501,stage1,-1
8.502,stage1,-1
8.503,stage1,-1
8.504,stage1,-1
8.505,stage1,-1
8.506,stage1,-1
8.507,stage1,-1
8.508,stage1,-1
8.509,stage1,-1
8.51,stage1,-1
8.511,stage1,-1
8.512,stage1,-1
8.513,stage1,-1
8.514,stage1,-1
8.515,stage1,-1
8.516,stage1,-1
8.517,stage1,-1
8.518,stage1,-1
8.519,stage1,-1
8.52,stage1,-1
8.521,stage1,-1
8.522,stage1,-1
8.523,stage1,-1
8.524,stage1,-1
8.525,stage1,-1
8.526,stage1,-1
8.527,stage1,-1
8.528,stage1,-1
8.529,stage1,-1
8.53,stage1,-1
8.531,stage1,-1
8.532,stage1,-1
8.533,stage1,-1
8.534,stage1,-1
8.535,stage1,-1
8.536,stage1,-1
8.537,stage1,-1
8.538,stage1,-1
8.539,stage1,-1
8.54,stage1,-1
8.541,stage1,-1
8.542,stage1,-1
8.543,stage1,-1
8.544,stage1,-1
8.545,stage1,-1
8.546,stage1,-1
8.547,stage1,-1
8.548,stage1,-1
8.549,stage1,-1
8.55,stage1,-1
8.551,stage1,-1
8.552,stage1,-1
8.553,stage1,-1
8.554,stage1,-1
8.555,stage1,-1
8.556,stage1,-1
8.557,stage1,-1
8.558,stage1,-1
8.559,stage1,-1
8.56,stage1,-1
8.561,stage1,-1
8.562,stage1,-1
8.563,stage1,-1
8.564,stage1,-1
8.565,stage1,-1
8.566,stage1,-1
8.567,stage1,-1
8.568,stage1,-1
8.569,stage1,-1
8.57,stage1,-1
8.571,stage1,-1
8.572,stage1,-1
8.573,stage1,-1
8.574,stage1,-1
8.575,stage1,-1
8.576,stage1,-1
8.577,stage1,-1
8.578,stage1,-1
8.579,stage1,-1
8.58,stage1,-1
8.581,stage1,-1
8.582,stage1,-1
8.583,stage1,-1
8.584,stage1,-1
8.585,stage1,-1
8.586,stage1,-1
8.587,stage1,-1
8.588,stage1,-1
8.589,stage1,-1
8.59,stage1,-1
8.591,stage1,-1
8.592,stage1,-1
8.593,stage1,-1
8.594,stage1,-1
8.595,stage1,-1
8.596,stage1,-1
8.597,stage1,-1
8.598,stage1,-1
8.599,stage1,-1
8.6,stage1,-1
8.601,stage1,-1
8.602,stage1,-1
8.603,stage1,-1
8.604,stage1,-1
8.605,stage1,-1
8.606,stage1,-1
8.607,stage1,-1
8.608,stage1,-1
8.609,stage1,-1
8.61,stage1,-1
8.611,stage1,-1
8.612,stage1,-1
8.613,stage1,-1
8.614,stage1,-1
8.615,stage1,-1
8.616,stage1,-1
8.617,stage1,-1
8.618,stage1,-1
8.619,stage1,-1
8.62,stage1,-1
8.621,stage1,-1
8.622,stage1,-1
8.623,stage1,-1
8.624,stage1,-1
8.625,stage1,-1
8.626,stage1,-1
8.627,stage1,-1
8.628,stage1,-1
8.629,stage1,-1
8.63,stage1,-1
8.631,stage1,-1
8.632,stage1,-1
8.633,stage1,-1
8.634,stage1,-1
8.635,stage1,-1
8.636,stage1,-1
8.637,stage1,-1
8.638,stage1,-1
8.639,stage1,-1
8.64,stage1,-1
8.641,stage1,-1
8.642,stage1,-1
8.643,stage1,-1
8.644,stage1,-1
8.645,stage1,-1
8.646,stage1,-1
8.647,stage1,-1
8.648,stage1,-1
8.649,stage1,-1
8.65,stage1,-1
8.651,stage1,-1
8.652,stage1,-1
8.653,stage1,-1
8.654,stage1,-1
8.655,stage1,-1
8.656,stage1,-1
8.657,stage1,-1
8.658,stage1,-1
8.659,stage1,-1
8.66,stage1,-1
8.661,stage1,-1
8.662,stage1,-1
8.663,stage1,-1
8.664,stage1,-1
8.665,stage1,-1
8.666,stage1,-1
8.667,stage1,-1
8.668,stage1,-1
8.669,stage1,-1
8.67,stage1,-1
8.671,stage1,-1
8.672,stage1,-1
8.673,stage1,-1
8.674,stage1,-1
8.675,stage1,-1
8.676,stage1,-1
8.677,stage1,-1
8.678,stage1,-1
8.679,stage1,-1
8.68,stage1,-1
8.681,stage1,-1
8.682,stage1,-1
8.683,stage1,-1
8.684,stage1,-1
8.685,stage1,-1
8.686,stage1,-1
8.687,stage1,-1
8.688,stage1,-1
8.689,stage1,-1
8.69,stage1,-1
8.691,stage1,-1
8.692,stage1,-1
8.693,stage1,-1
8.694,stage1,-1
8.695,stage1,-1
8.696,stage1,-1
8.697,stage1,-1
8.698,stage1,-1
8.699,stage1,-1
8.7,stage1,-1
8.701,stage1,-1
8.702,stage1,-1
8.703,stage1,-1
8.704,stage1,-1
8.705,stage1,-1
8.706,stage1,-1
8.707,stage1,-1
8.708,stage1,-1
8.709,stage1,-1
8.71,stage1,-1
8.711,stage1,-1
8.712,stage1,-1
8.713,stage1,-1
8.714,stage1,-1
8.715,stage1,-1
8.716,stage1,-1
8.717,stage1,-1
8.718,stage1,-1
8.719,stage1,-1
8.72,stage1,-1
8.721,stage1,-1
8.722,stage1,-1
8.723,stage1,-1
8.724,stage1,-1
8.725,stage1,-1
8.726,stage1,-1
8.727,stage1,-1
8.728,stage1,-1
8.729,stage1,-1
8.73,stage1,-1
8.731,stage1,-1
8.732,stage1,-1
8.733,stage1,-1
8.734,stage1,-1
8.735,stage1,-1
8.736,stage1,-1
8.737,stage1,-1
8.738,stage1,-1
8.739,stage1,-1
8.74,stage1,-1
8.741,stage1,-1
8.742,stage1,-1
8.743,stage1,-1
8.744,stage1,-1
8.745,stage1,-1
8.746,stage1,-1
8.747,stage1,-1
8.748,stage1,-1
8.749,stage1,-1
8.75,stage1,-1
8.751,stage1,-1
8.752,stage1,-1
8.753,stage1,-1
8.754,stage1,-1
8.755,stage1,-1
8.756,stage1,-1
8.757,stage1,-1
8.758,stage1,-1
8.759,stage1,-1
8.76,stage1,-1
8.761,stage1,-1
8.762,stage1,-1
8.763,stage1,-1
8.764,stage1,-1
8.765,stage1,-1
8.766,stage1,-1
8.767,stage1,-1
8.768,stage1,-1
8.769,stage1,-1
8.77,stage1,-1
8.771,stage1,-1
8.772,stage1,-1
8.773,stage1,-1
8.774,stage1,-1
8.775,stage1,-1
8.776,stage1,-1
8.777,stage1,-1
8.778,stage1,-1
8.779,stage1,-1
8.78,stage1,-1
8.781,stage1,-1
8.782,stage1,-1
8.783,stage1,-1
8.784,stage1,-1
8.785,stage1,-1
8.786,stage1,-1
8.787,stage1,-1
8.788,stage1,-1
8.789,stage1,-1
8.79,stage1,-1
8.791,stage1,-1
8.792,stage1,-1
8.793,stage1,-1
8.794,stage1,-1
8.795,stage1,-1
8.796,stage1,-1
8.797,stage1,-1
8.798,stage1,-1
8.799,stage1,-1
8.8,stage1,-1
8.801,stage1,-1
8.802,stage1,-1
8.803,stage1,-1
8.804,stage1,-1
8.805,stage1,-1
8.806,stage1,-1
8.807,stage1,-1
8.808,stage1,-1
8.809,stage1,-1
8.81,stage1,-1
8.811,stage1,-1
8.812,stage1,-1
8.813,stage1,-1
8.814,stage1,-1
8.815,stage1,-1
8.816,stage1,-1
8.817,stage1,-1
8.818,stage1,-1
8.819,stage1,-1
8.82,stage1,-1
8.821,stage1,-1
8.822,stage1,-1
8.823,stage1,-1
8.824,stage1,-1
8.825,stage1,-1
8.826,stage1,-1
8.827,stage1,-1
8.828,stage1,-1
8.829,stage1,-1
8.83,stage1,-1
8.831,stage1,-1
8.832,stage1,-1
8.833,stage1,-1
8.834,stage1,-1
8.835,stage1,-1
8.836,stage1,-1
8.837,stage1,-1
8.838,stage1,-1
8.839,stage1,-1
8.84,stage1,-1
8.841,stage1,-1
8.842,stage1,-1
8.843,stage1,-1
8.844,stage1,-1
8.845,stage1,-1
8.846,stage1,-1
8.847,stage1,-1
8.848,stage1,-1
8.849,stage1,-1
8.85,stage1,-1
8.851,stage1,-1
8.852,stage1,-1
8.853,stage1,-1
8.854,stage1,-1
8.855,stage1,-1
8.856,stage1,-1
8.857,stage1,-1
8.858,stage1,-1
8.859,stage1,-1
8.86,stage1,-1
8.861,stage1,-1
8.862,stage1,-1
8.863,stage1,-1
8.864,stage1,-1
8.865,stage1,-1
8.866,stage1,-1
8.867,stage1,-1
8.868,stage1,-1
8.869,stage1,-1
8.87,stage1,-1
8.871,stage1,-1
8.872,stage1,-1
8.873,stage1,-1
8.874,stage1,-1
8.875,stage1,-1
8.876,stage1,-1
8.877,stage1,-1
8.878,stage1,-1
8.879,stage1,-1
8.88,stage1,-1
8.881,stage1,-1
8.882,stage1,-1
8.883,stage1,-1
8.884,stage1,-1
8.885,stage1,-1
8.886,stage1,-1
8.887,stage1,-1
8.888,stage1,-1
8.889,stage1,-1
8.89,stage1,-1
8.891,stage1,-1
8.892,stage1,-1
8.893,stage1,-1
8.894,stage1,-1
8.895,stage1,-1
8.896,stage1,-1
8.897,stage1,-1
8.898,stage1,-1
8.899,stage1,-1
8.9,stage1,-1
8.901,stage1,-1
8.902,stage1,-1
8.903,stage1,-1
8.904,stage1,-1
8.905,stage1,-1
8.906,stage1,-1
8.907,stage1,-1
8.908,stage1,-1
8.909,stage1,-1
8.91,stage1,-1
8.911,stage1,-1
8.912,stage1,-1
8.913,stage1,-1
8.914,stage1,-1
8.915,stage1,-1
8.916,stage1,-1
8.917,stage1,-1
8.918,stage1,-1
8.919,stage1,-1
8.92,stage1,-1
8.921,stage1,-1
8.922,stage1,-1
8.923,stage1,-1
8.924,stage1,-1
8.925,stage1,-1
8.926,stage1,-1
8.927,stage1,-1
8.928,stage1,-1
8.929,stage1,-1
8.93,stage1,-1
8.931,stage1,-1
8.932,stage1,-1
8.933,stage1,-1
8.934,stage1,-1
8.935,stage1,-1
8.936,stage1,-1
8.937,stage1,-1
8.938,stage1,-1
8.939,stage1,-1
8.94,stage1,-1
8.941,stage1,-1
8.942,stage1,-1
8.943,stage1,-1
8.944,stage1,-1
8.945,stage1,-1
8.946,stage1,-1
8.947,stage1,-1
8.948,stage1,-1
8.949,stage1,-1
8.95,stage1,-1
8.951,stage1,-1
8.952,stage1,-1
8.953,stage1,-1
8.954,stage1,-1
8.955,stage1,-1
8.956,stage1,-1
8.957,stage1,-1
8.958,stage1,-1
8.959,stage1,-1
8.96,stage1,-1
8.961,stage1,-1
8.962,stage1,-1
8.963,stage1,-1
8.964,stage1,-1
8.965,stage1,-1
8.966,stage1,-1
8.967,stage1,-1
8.968,stage1,-1
8.969,stage1,-1
8.97,stage1,-1
8.971,stage1,-1
8.972,stage1,-1
8.973,stage1,-1
8.974,stage1,-1
8.975,stage1,-1
8.976,stage1,-1
8.977,stage1,-1
8.978,stage1,-1
8.979,stage1,-1
8.98,stage1,-1
8.981,stage1,-1
8.982,stage1,-1
8.983,stage1,-1
8.984,stage1,-1
8.985,stage1,-1
8.986,stage1,-1
8.987,stage1,-1
8.988,stage1,-1
8.989,stage1,-1
8.99,stage1,-1
8.991,stage1,-1
8.992,stage1,-1
8.993,stage1,-1
8.994,stage1,-1
8.995,stage1,-1
8.996,stage1,-1
8.997,stage1,-1
8.998,stage1,-1
8.999,stage1,-1
9.0,stage1,-1
9.001,stage1,-1
9.002,stage1,-1
9.003,stage1,-1
9.004,stage1,-1
9.005,stage1,-1
9.006,stage1,-1
9.007,stage1,-1
9.008,stage1,-1
9.009,stage1,-1
9.01,stage1,-1
9.011,stage1,-1
9.012,stage1,-1
9.013,stage1,-1
9.014,stage1,-1
9.015,stage1,-1
9.016,stage1,-1
9.017,stage1,-1
9.018,stage1,-1
9.019,stage1,-1
9.02,stage1,-1
9.021,stage1,-1
9.022,stage1,-1
9.023,stage1,-1
9.024,stage1,-1
9.025,stage1,-1
9.026,stage1,-1
9.027,stage1,-1
9.028,stage1,-1
9.029,stage1,-1
9.03,stage1,-1
9.031,stage1,-1
9.032,stage1,-1
9.033,stage1,-1
9.034,stage1,-1
9.035,stage1,-1
9.036,stage1,-1
9.037,stage1,-1
9.038,stage1,-1
9.039,stage1,-1
9.04,stage1,-1
9.041,stage1,-1
9.042,stage1,-1
9.043,stage1,-1
9.044,stage1,-1
9.045,stage1,-1
9.046,stage1,-1
9.047,stage1,-1
9.048,stage1,-1
9.049,stage1,-1
9.05,stage1,-1
9.051,stage1,-1
9.052,stage1,-1
9.053,stage1,-1
9.054,stage1,-1
9.055,stage1,-1
9.056,stage1,-1
9.057,stage1,-1
9.058,stage1,-1
9.059,stage1,-1
9.06,stage1,-1
9.061,stage1,-1
9.062,stage1,-1
9.063,stage1,-1
9.064,stage1,-1
9.065,stage1,-1
9.066,stage1,-1
9.067,stage1,-1
9.068,stage1,-1
9.069,stage1,-1
9.07,stage1,-1
9.071,stage1,-1
9.072,stage1,-1
9.073,stage1,-1
9.074,stage1,-1
9.075,stage1,-1
9.076,stage1,-1
9.077,stage1,-1
9.078,stage1,-1
9.079,stage1,-1
9.08,stage1,-1
9.081,stage1,-1
9.082,stage1,-1
9.083,stage1,-1
9.084,stage1,-1
9.085,stage1,-1
9.086,stage1,-1
9.087,stage1,-1
9.088,stage1,-1
9.089,stage1,-1
9.09,stage1,-1
9.091,stage1,-1
9.092,stage1,-1
9.093,stage1,-1
9.094,stage1,-1
9.095,stage1,-1
9.096,stage1,-1
9.097,stage1,-1
9.098,stage1,-1
9.099,stage1,-1
9.1,stage1,-1
9.101,stage1,-1
9.102,stage1,-1
9.103,stage1,-1
9.104,stage1,-1
9.105,stage1,-1
9.106,stage1,-1
9.107,stage1,-1
9.108,stage1,-1
9.109,stage1,-1
9.11,stage1,-1
9.111,stage1,-1
9.112,stage1,-1
9.113,stage1,-1
9.114,stage1,-1
9.115,stage1,-1
9.116,stage1,-1
9.117,stage1,-1
9.118,stage1,-1
9.119,stage1,-1
9.12,stage1,-1
9.121,stage1,-1
9.122,stage1,-1
9.123,stage1,-1
9.124,stage1,-1
9.125,stage1,-1
9.126,stage1,-1
9.127,stage1,-1
9.128,stage1,-1
9.129,stage1,-1
9.13,stage1,-1
9.131,stage1,-1
9.132,stage1,-1
9.133,stage1,-1
9.134,stage1,-1
9.135,stage1,-1
9.136,stage1,-1
9.137,stage1,-1
9.138,stage1,-1
9.139,stage1,-1
9.14,stage1,-1
9.141,stage1,-1
9.142,stage1,-1
9.143,stage1,-1
9.144,stage1,-1
9.145,stage1,-1
9.146,stage1,-1
9.147,stage1,-1
9.148,stage1,-1
9.149,stage1,-1
9.15,stage1,-1
9.151,stage1,-1
9.152,stage1,-1
9.153,stage1,-1
9.154,stage1,-1
9.155,stage1,-1
9.156,stage1,-1
9.157,stage1,-1
9.158,stage1,-1
9.159,stage1,-1
9.16,stage1,-1
9.161,stage1,-1
9.162,stage1,-1
9.163,stage1,-1
9.164,stage1,-1
9.165,stage1,-1
9.166,stage1,-1
9.167,stage1,-1
9.168,stage1,-1
9.169,stage1,-1
9.17,stage1,-1
9.171,stage1,-1
9.172,stage1,-1
9.173,stage1,-1
9.174,stage1,-1
9.175,stage1,-1
9.176,stage1,-1
9.177,stage1,-1
9.178,stage1,-1
9.179,stage1,-1
9.18,stage1,-1
9.181,stage1,-1
9.182,stage1,-1
9.183,stage1,-1
9.184,stage1,-1
9.185,stage1,-1
9.186,stage1,-1
9.187,stage1,-1
9.188,stage1,-1
9.189,stage1,-1
9.19,stage1,-1
9.191,stage1,-1
9.192,stage1,-1
9.193,stage1,-1
9.194,stage1,-1
9.195,stage1,-1
9.196,stage1,-1
9.197,stage1,-1
9.198,stage1,-1
9.199,stage1,-1
9.2,stage1,-1
9.201,stage1,-1
9.202,stage1,-1
9.203,stage1,-1
9.204,stage1,-1
9.205,stage1,-1
9.206,stage1,-1
9.207,stage1,-1
9.208,stage1,-1
9.209,stage1,-1
9.21,stage1,-1
9.211,stage1,-1
9.212,stage1,-1
9.213,stage1,-1
9.214,stage1,-1
9.215,stage1,-1
9.216,stage1,-1
9.217,stage1,-1
9.218,stage1,-1
9.219,stage1,-1
9.22,stage1,-1
9.221,stage1,-1
9.222,stage1,-1
9.223,stage1,-1
9.224,stage1,-1
9.225,stage1,-1
9.226,stage1,-1
9.227,stage1,-1
9.228,stage1,-1
9.229,stage1,-1
9.23,stage1,-1
9.231,stage1,-1
9.232,stage1,-1
9.233,stage1,-1
9.234,stage1,-1
9.235,stage1,-1
9.236,stage1,-1
9.237,stage1,-1
9.238,stage1,-1
9.239,stage1,-1
9.24,stage1,-1
9.241,stage1,-1
9.242,stage1,-1
9.243,stage1,-1
9.244,stage1,-1
9.245,stage1,-1
9.246,stage1,-1
9.247,stage1,-1
